state,scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
TX,BAU,8,34.5004626657892,33.3076569436435,35.52116902259566,333.3544484394294,314.73011421433205,349.64153539890856,12826.590588992623,12357.25576451026,13259.724891465594,280.9466992245255,262.92942809484566,305.80689040720745,0.18132211536261775,0.17159528856344541,0.19296094735451474,0.0952692737176019,0.08724814465493286,0.10427089983467723,2.766366928737874,2.326935437352984,3.175705255561634,100
TX,BAU,9,33.92710273846284,32.556991866323585,34.98122475663142,331.70555623676415,310.91110714875157,347.8950375011609,12720.181411831552,12202.19725824404,13210.943057794175,282.9648431746255,262.4730220707863,313.3442636151016,0.1722223399333342,0.16123062611934186,0.18133681392396928,0.09186095263380889,0.0852123727166004,0.10127530404719798,2.813653372137247,2.418693505842648,3.3149208768252003,100
TX,BAU,10,33.38677558717811,32.23138335365405,34.675848321797574,330.5529052032769,313.2632067536532,349.35539371174104,12611.293428156283,12109.239585356256,13134.93898919394,285.4409786800884,261.0504093322397,325.33112758193306,0.16595663762011334,0.15648889672748223,0.17466675313953622,0.08837512798148262,0.07915840943803307,0.09537803522913146,2.8479521037863207,2.3985919428198024,3.4587590079399417,100
TX,BAU,11,32.850319729973315,31.54410343902606,34.1059988532441,329.77852096473123,310.3769019087449,350.8256944529279,12502.393885235333,11993.995412524737,13119.537731787781,288.0773842196688,259.7719099577432,349.65749613229434,0.1591691515716969,0.14705974353517365,0.16948758036597428,0.0847090235091305,0.07615807337966704,0.09267422817270739,2.8922850887867693,2.450152368541037,3.3613306222330332,100
TX,BAU,12,32.44124442408261,31.155263305816167,33.69715237142467,330.4312892571634,312.31107053403025,352.78772536068016,12455.964845453049,11928.898715184685,13010.374248337339,291.45745179988995,260.61579910868164,387.1194601318326,0.1519530081563795,0.14169919442716628,0.16073973411113884,0.08165311715211904,0.07460905833184112,0.08825730073170479,2.884892221317572,2.431593352914441,3.3640206912868647,100
TX,BAU,13,32.011166044921126,30.904309609448674,33.351753867298456,330.64750793246895,314.8227692005736,349.67674127385317,12396.800126802398,11998.142084058805,12963.408413751258,291.10649043818137,258.8020242340686,407.7222657379058,0.14665994379081193,0.1354740456518621,0.15754658261407045,0.07904329015263178,0.07124388810848777,0.08744881552182954,2.9439326862178916,2.4877639748599,3.34226547399589,100
TX,BAU,14,31.594313914443344,30.600992999249144,32.83186790045992,329.5288271869572,312.43730756185766,348.0849100552736,12298.963609492961,11882.032237862888,12831.662046381494,297.46552698752237,259.2898741663153,469.53947091944474,0.14129612477734316,0.1310016052457633,0.14971765578800972,0.07677160674062612,0.06884289661944436,0.08467108208955224,2.8874087208770423,2.4938890255936657,3.3614681858633086,100
TX,BAU,15,31.220627573440375,30.219943300033634,32.36335225458816,330.29941073534087,312.12757650578396,348.86383984899487,12229.923706932497,11766.771884792684,12665.817926991653,305.3351404268828,255.77837043225458,535.419228180491,0.13537548495894575,0.12542792965624552,0.14651493342929112,0.07423983405583329,0.06728707737470944,0.08318768944256105,2.9693678743989316,2.5084664297063366,3.5184808427283576,100
TX,BAU,16,30.840249296869796,29.804753769257935,32.03916649095332,329.2700447744618,314.13458890167453,345.9104895277885,12141.894264837698,11745.173788643784,12586.1486168179,310.8632982679773,254.68636614718474,558.5570606880409,0.13152136072349965,0.12089736871906195,0.14134010868778307,0.07194906181696364,0.06479283021664027,0.07912978295660203,2.9431872535267387,2.4785329511888974,3.482257207971764,100
TX,Harvest_m25_mill,1,41.99417065037363,41.098968889766965,42.94398694346873,570.1808673040118,553.9354825504745,590.733330868367,17099.77151382358,16658.057622403037,17530.361073195316,264.4863230599021,257.31685197441647,272.72442875419426,0.41446848204486647,0.40244946450672986,0.4259152680228843,0.2425653527857913,0.23360706299757605,0.2521102996647879,0.4774980280600462,0.4466128676912621,0.5048202083952218,100
TX,Harvest_m25_mill,2,38.68847333412519,37.57990617634239,39.622392650533754,445.2182543384353,426.0174232954172,466.6249200052588,14731.35763688332,14264.256922292407,15234.186574911333,268.5164015579156,255.9054079893026,279.8466197951964,0.3172734652484032,0.30680068769920743,0.32948646620517175,0.1768451306013085,0.1683887509283004,0.18580053515017975,1.2325343136698548,1.145880500845865,1.3479410397671272,100
TX,Harvest_m25_mill,3,37.507608946005234,36.12999641440844,38.735784930135964,389.8853506847155,370.0358966903408,413.92644880721724,13849.706559983893,13297.279979286672,14408.600165538068,273.5919046854784,261.1133571622038,285.0574872240197,0.26012393050245675,0.24857335886541387,0.2733307348861528,0.138672660435607,0.1316470224569512,0.1506509720981194,1.8381912105853722,1.6382419007246838,2.0668776909147546,100
TX,Harvest_m25_mill,4,36.88418246561484,35.5059675811391,38.34794908530184,360.92884663050995,340.0690129120805,383.6412739221954,13434.63371123631,12908.635673441768,14078.326913475212,277.6677206200222,262.9042711087161,293.12119602895734,0.22992888570207826,0.22068795189969836,0.24170499649655736,0.1208612528112069,0.11391425249185919,0.13070459379221333,2.25635741325446,2.00583076879033,2.538131399770834,100
TX,Harvest_m25_mill,5,36.305438712418145,34.997084420555225,37.5732944292892,345.992931939317,326.0597305449467,364.9663847180731,13203.290088031768,12610.345181805907,13774.35049345923,279.8588321749255,264.5168361335728,294.06546962378013,0.21145460771245478,0.20231992336715388,0.22495767396483424,0.1103124974509482,0.1005007975365036,0.11850814957797047,2.5038668059317217,2.185833570418221,2.872642068637871,100
TX,Harvest_m25_mill,6,35.68861559787729,34.511036904754704,36.95338784515515,338.2319970732486,319.33698710181636,361.4456223050023,13054.824782738337,12595.041429647968,13621.659269262782,280.2650915806847,262.47516971465114,299.5504131601077,0.1983311432794084,0.1856257660785821,0.2114494860854712,0.10273750865644067,0.09439345008130484,0.11139001137004848,2.6712616578094432,2.325589923915463,3.0774722720038077,100
TX,Harvest_m25_mill,7,35.07798382605153,34.16817302650769,36.29548584206532,334.79563811226535,317.2672587277085,357.0877029615419,12953.711931081383,12493.88810301124,13489.7436211795,280.3858538955535,263.0038176905699,301.1653822710044,0.1874038052290233,0.1762295293027088,0.19761300631483586,0.09766179806567506,0.08764021165782501,0.10540589758792518,2.7100699450602157,2.3072173053978045,3.11613708252218,100
TX,Harvest_m25_mill,8,34.471329427065,33.25768256560188,35.6687978834438,332.79192384113287,315.14134679728494,352.6855235722212,12838.450284076725,12266.66742149004,13377.777599024748,281.2884439348616,264.092717263236,307.38723930258675,0.18053204574858606,0.1699241481868604,0.1896362160468512,0.09453364666094746,0.08666753520830434,0.10107594449913856,2.7914152198286355,2.4037400534595044,3.2902048276465465,100
TX,Harvest_m25_mill,9,33.81120184832517,32.61085267020363,35.20698702174499,331.02360315493996,310.47749057771955,356.85211884136794,12704.735331128262,12177.345090008315,13282.791315291837,281.53828254243734,258.8287280812479,312.6216407672415,0.1730807496571607,0.16347458768206496,0.18444449203534707,0.09199272565034274,0.08522731850882051,0.09961560653461428,2.8042298176612834,2.4463166353134245,3.1897665956070087,100
TX,Harvest_m25_mill,10,33.221773276039706,32.08677717134279,34.292205950343686,330.11393567433623,311.1691534438693,351.9609441465484,12589.751948043937,12084.068589465325,13124.166131928705,284.35707572934376,258.45045483774845,336.79390953783087,0.16561066314772085,0.15403901098548323,0.17588144282453427,0.08873509691687777,0.07947171247128627,0.09780685277306835,2.8266312140056726,2.437371264334237,3.2519000177680475,100
TX,Harvest_m25_mill,11,32.788846594860644,31.90300106125644,33.817638130855585,329.9190005792967,312.4152602405733,352.0132924591235,12524.131705745176,12137.559020020817,13072.107004174713,286.3885466020259,255.79741857772075,366.0772454769635,0.15861972758012194,0.1474270451328124,0.16964260254403835,0.08488614078231543,0.07545236032021127,0.09308648321065371,2.8748957352616338,2.464788639046744,3.397722243118405,100
TX,Harvest_m25_mill,12,32.311152699047845,31.061881407631418,33.454086309275944,329.9691776416808,311.76883702280907,351.6658540264586,12448.078270796503,11948.167486234532,12985.51722824309,289.6377710198707,255.3909568719117,416.29710800826444,0.1523091089070386,0.14220524267014475,0.1641228507351109,0.08149055007496911,0.07321459037488483,0.09025230641498651,2.897125246285215,2.4285308972144777,3.4964256893596843,100
TX,Harvest_m25_mill,13,31.90088262213059,30.809565775225092,32.87031116366251,330.64649405332614,313.8738037572799,348.26226320886644,12383.483963609737,11875.4806902576,12881.51547488755,294.98976182025586,258.0929046856287,474.5794389552157,0.14591199566974108,0.13515899378889978,0.15687861892091898,0.0790647980220858,0.07080413931740254,0.08688292751578097,2.903336308570168,2.439956365922307,3.459881377419757,100
TX,Harvest_m25_mill,14,31.485216049489566,30.27422373291264,32.6601564929325,330.2249381918966,310.33760482827506,351.01815518895916,12300.264894770804,11858.153552341992,12824.673514098933,302.1337176750677,256.138537116993,542.274320170736,0.1416682241969996,0.13320918047025834,0.15142088095209955,0.07726118493638376,0.07013373819832464,0.08461457324435126,2.87978900234582,2.464124104549689,3.3233902826112107,100
TX,Harvest_m25_mill,15,31.11649216294579,30.065089889526725,32.424300440170676,328.2281477528979,311.5432576971343,345.9420570336514,12201.846628613575,11719.61337479252,12653.947866513518,302.82069942033036,257.58580178338104,535.8913622713118,0.13575985928244066,0.12638879292508431,0.14471565070002965,0.07427957037043408,0.06713978037682786,0.08234315197550493,2.8907353005804883,2.4450364983120583,3.4984741617131085,100
TX,Harvest_m25_mill,16,30.796234401974502,29.610756293934934,31.915955724871953,328.1755856116937,310.59484596245375,345.4509958391863,12142.436770629616,11606.273354435807,12662.7434959102,308.4342965420577,256.1815722014278,599.93732113611145,0.13154605175013664,0.12155787799077976,0.1390215524758851,0.07209149201280217,0.06649499082692911,0.07889353797127002,2.966692344626199,2.4883221927261037,3.5447692630699015,100
TX,Harvest_p25_pulp,1,41.99417065037363,41.098968889766965,42.94398694346873,570.1808673040118,553.9354825504745,590.733330868367,17099.77151382358,16658.057622403037,17530.361073195316,264.4863230599021,257.31685197441647,272.72442875419426,0.41446848204486647,0.40244946450672986,0.4259152680228843,0.2425653527857913,0.23360706299757605,0.2521102996647879,0.4774980280600462,0.4466128676912621,0.5048202083952218,100
TX,Harvest_p25_pulp,2,38.68847333412519,37.57990617634239,39.622392650533754,445.2182543384353,426.0174232954172,466.6249200052588,14731.35763688332,14264.256922292407,15234.186574911333,268.5164015579156,255.9054079893026,279.8466197951964,0.3172734652484032,0.30680068769920743,0.32948646620517175,0.1768451306013085,0.1683887509283004,0.18580053515017975,1.2325343136698548,1.145880500845865,1.3479410397671272,100
TX,Harvest_p25_pulp,3,37.507608946005234,36.12999641440844,38.735784930135964,389.8853506847155,370.0358966903408,413.92644880721724,13849.706559983893,13297.279979286672,14408.600165538068,273.5919046854784,261.1133571622038,285.0574872240197,0.26012393050245675,0.24857335886541387,0.2733307348861528,0.138672660435607,0.1316470224569512,0.1506509720981194,1.8381912105853722,1.6382419007246838,2.0668776909147546,100
TX,Harvest_p25_pulp,4,36.88418246561484,35.5059675811391,38.34794908530184,360.92884663050995,340.0690129120805,383.6412739221954,13434.63371123631,12908.635673441768,14078.326913475212,277.6677206200222,262.9042711087161,293.12119602895734,0.22992888570207826,0.22068795189969836,0.24170499649655736,0.1208612528112069,0.11391425249185919,0.13070459379221333,2.25635741325446,2.00583076879033,2.538131399770834,100
TX,Harvest_p25_pulp,5,36.305438712418145,34.997084420555225,37.5732944292892,345.992931939317,326.0597305449467,364.9663847180731,13203.290088031768,12610.345181805907,13774.35049345923,279.8588321749255,264.5168361335728,294.06546962378013,0.21145460771245478,0.20231992336715388,0.22495767396483424,0.1103124974509482,0.1005007975365036,0.11850814957797047,2.5038668059317217,2.185833570418221,2.872642068637871,100
TX,Harvest_p25_pulp,6,35.68861559787729,34.511036904754704,36.95338784515515,338.2319970732486,319.33698710181636,361.4456223050023,13054.824782738337,12595.041429647968,13621.659269262782,280.2650915806847,262.47516971465114,299.5504131601077,0.1983311432794084,0.1856257660785821,0.2114494860854712,0.10273750865644067,0.09439345008130484,0.11139001137004848,2.6712616578094432,2.325589923915463,3.0774722720038077,100
TX,Harvest_p25_pulp,7,35.07798382605153,34.16817302650769,36.29548584206532,334.79563811226535,317.2672587277085,357.0877029615419,12953.711931081383,12493.88810301124,13489.7436211795,280.3858538955535,263.0038176905699,301.1653822710044,0.1874038052290233,0.1762295293027088,0.19761300631483586,0.09766179806567506,0.08764021165782501,0.10540589758792518,2.7100699450602157,2.3072173053978045,3.11613708252218,100
TX,Harvest_p25_pulp,8,34.471329427065,33.25768256560188,35.6687978834438,332.79192384113287,315.14134679728494,352.6855235722212,12838.450284076725,12266.66742149004,13377.777599024748,281.2884439348616,264.092717263236,307.38723930258675,0.18053204574858606,0.1699241481868604,0.1896362160468512,0.09453364666094746,0.08666753520830434,0.10107594449913856,2.7914152198286355,2.4037400534595044,3.2902048276465465,100
TX,Harvest_p25_pulp,9,33.81120184832517,32.61085267020363,35.20698702174499,331.02360315493996,310.47749057771955,356.85211884136794,12704.735331128262,12177.345090008315,13282.791315291837,281.53828254243734,258.8287280812479,312.6216407672415,0.1730807496571607,0.16347458768206496,0.18444449203534707,0.09199272565034274,0.08522731850882051,0.09961560653461428,2.8042298176612834,2.4463166353134245,3.1897665956070087,100
TX,Harvest_p25_pulp,10,33.221773276039706,32.08677717134279,34.292205950343686,330.11393567433623,311.1691534438693,351.9609441465484,12589.751948043937,12084.068589465325,13124.166131928705,284.35707572934376,258.45045483774845,336.79390953783087,0.16561066314772085,0.15403901098548323,0.17588144282453427,0.08873509691687777,0.07947171247128627,0.09780685277306835,2.8266312140056726,2.437371264334237,3.2519000177680475,100
TX,Harvest_p25_pulp,11,32.788846594860644,31.90300106125644,33.817638130855585,329.9190005792967,312.4152602405733,352.0132924591235,12524.131705745176,12137.559020020817,13072.107004174713,286.3885466020259,255.79741857772075,366.0772454769635,0.15861972758012194,0.1474270451328124,0.16964260254403835,0.08488614078231543,0.07545236032021127,0.09308648321065371,2.8748957352616338,2.464788639046744,3.397722243118405,100
TX,Harvest_p25_pulp,12,32.311152699047845,31.061881407631418,33.454086309275944,329.9691776416808,311.76883702280907,351.6658540264586,12448.078270796503,11948.167486234532,12985.51722824309,289.6377710198707,255.3909568719117,416.29710800826444,0.1523091089070386,0.14220524267014475,0.1641228507351109,0.08149055007496911,0.07321459037488483,0.09025230641498651,2.897125246285215,2.4285308972144777,3.4964256893596843,100
TX,Harvest_p25_pulp,13,31.90088262213059,30.809565775225092,32.87031116366251,330.64649405332614,313.8738037572799,348.26226320886644,12383.483963609737,11875.4806902576,12881.51547488755,294.98976182025586,258.0929046856287,474.5794389552157,0.14591199566974108,0.13515899378889978,0.15687861892091898,0.0790647980220858,0.07080413931740254,0.08688292751578097,2.903336308570168,2.439956365922307,3.459881377419757,100
TX,Harvest_p25_pulp,14,31.485216049489566,30.27422373291264,32.6601564929325,330.2249381918966,310.33760482827506,351.01815518895916,12300.264894770804,11858.153552341992,12824.673514098933,302.1337176750677,256.138537116993,542.274320170736,0.1416682241969996,0.13320918047025834,0.15142088095209955,0.07726118493638376,0.07013373819832464,0.08461457324435126,2.87978900234582,2.464124104549689,3.3233902826112107,100
TX,Harvest_p25_pulp,15,31.11649216294579,30.065089889526725,32.424300440170676,328.2281477528979,311.5432576971343,345.9420570336514,12201.846628613575,11719.61337479252,12653.947866513518,302.82069942033036,257.58580178338104,535.8913622713118,0.13575985928244066,0.12638879292508431,0.14471565070002965,0.07427957037043408,0.06713978037682786,0.08234315197550493,2.8907353005804883,2.4450364983120583,3.4984741617131085,100
TX,Harvest_p25_pulp,16,30.796234401974502,29.610756293934934,31.915955724871953,328.1755856116937,310.59484596245375,345.4509958391863,12142.436770629616,11606.273354435807,12662.7434959102,308.4342965420577,256.1815722014278,599.93732113611145,0.13154605175013664,0.12155787799077976,0.1390215524758851,0.07209149201280217,0.06649499082692911,0.07889353797127002,2.966692344626199,2.4883221927261037,3.5447692630699015,100
TX,Harvest_p50_biomass,1,41.99417065037363,41.098968889766965,42.94398694346873,570.1808673040118,553.9354825504745,590.733330868367,17099.77151382358,16658.057622403037,17530.361073195316,264.4863230599021,257.31685197441647,272.72442875419426,0.41446848204486647,0.40244946450672986,0.4259152680228843,0.2425653527857913,0.23360706299757605,0.2521102996647879,0.4774980280600462,0.4466128676912621,0.5048202083952218,100
TX,Harvest_p50_biomass,2,38.68847333412519,37.57990617634239,39.622392650533754,445.2182543384353,426.0174232954172,466.6249200052588,14731.35763688332,14264.256922292407,15234.186574911333,268.5164015579156,255.9054079893026,279.8466197951964,0.3172734652484032,0.30680068769920743,0.32948646620517175,0.1768451306013085,0.1683887509283004,0.18580053515017975,1.2325343136698548,1.145880500845865,1.3479410397671272,100
TX,Harvest_p50_biomass,3,37.507608946005234,36.12999641440844,38.735784930135964,389.8853506847155,370.0358966903408,413.92644880721724,13849.706559983893,13297.279979286672,14408.600165538068,273.5919046854784,261.1133571622038,285.0574872240197,0.26012393050245675,0.24857335886541387,0.2733307348861528,0.138672660435607,0.1316470224569512,0.1506509720981194,1.8381912105853722,1.6382419007246838,2.0668776909147546,100
TX,Harvest_p50_biomass,4,36.88418246561484,35.5059675811391,38.34794908530184,360.92884663050995,340.0690129120805,383.6412739221954,13434.63371123631,12908.635673441768,14078.326913475212,277.6677206200222,262.9042711087161,293.12119602895734,0.22992888570207826,0.22068795189969836,0.24170499649655736,0.1208612528112069,0.11391425249185919,0.13070459379221333,2.25635741325446,2.00583076879033,2.538131399770834,100
TX,Harvest_p50_biomass,5,36.305438712418145,34.997084420555225,37.5732944292892,345.992931939317,326.0597305449467,364.9663847180731,13203.290088031768,12610.345181805907,13774.35049345923,279.8588321749255,264.5168361335728,294.06546962378013,0.21145460771245478,0.20231992336715388,0.22495767396483424,0.1103124974509482,0.1005007975365036,0.11850814957797047,2.5038668059317217,2.185833570418221,2.872642068637871,100
TX,Harvest_p50_biomass,6,35.68861559787729,34.511036904754704,36.95338784515515,338.2319970732486,319.33698710181636,361.4456223050023,13054.824782738337,12595.041429647968,13621.659269262782,280.2650915806847,262.47516971465114,299.5504131601077,0.1983311432794084,0.1856257660785821,0.2114494860854712,0.10273750865644067,0.09439345008130484,0.11139001137004848,2.6712616578094432,2.325589923915463,3.0774722720038077,100
TX,Harvest_p50_biomass,7,35.07798382605153,34.16817302650769,36.29548584206532,334.79563811226535,317.2672587277085,357.0877029615419,12953.711931081383,12493.88810301124,13489.7436211795,280.3858538955535,263.0038176905699,301.1653822710044,0.1874038052290233,0.1762295293027088,0.19761300631483586,0.09766179806567506,0.08764021165782501,0.10540589758792518,2.7100699450602157,2.3072173053978045,3.11613708252218,100
TX,Harvest_p50_biomass,8,34.471329427065,33.25768256560188,35.6687978834438,332.79192384113287,315.14134679728494,352.6855235722212,12838.450284076725,12266.66742149004,13377.777599024748,281.2884439348616,264.092717263236,307.38723930258675,0.18053204574858606,0.1699241481868604,0.1896362160468512,0.09453364666094746,0.08666753520830434,0.10107594449913856,2.7914152198286355,2.4037400534595044,3.2902048276465465,100
TX,Harvest_p50_biomass,9,33.81120184832517,32.61085267020363,35.20698702174499,331.02360315493996,310.47749057771955,356.85211884136794,12704.735331128262,12177.345090008315,13282.791315291837,281.53828254243734,258.8287280812479,312.6216407672415,0.1730807496571607,0.16347458768206496,0.18444449203534707,0.09199272565034274,0.08522731850882051,0.09961560653461428,2.8042298176612834,2.4463166353134245,3.1897665956070087,100
TX,Harvest_p50_biomass,10,33.221773276039706,32.08677717134279,34.292205950343686,330.11393567433623,311.1691534438693,351.9609441465484,12589.751948043937,12084.068589465325,13124.166131928705,284.35707572934376,258.45045483774845,336.79390953783087,0.16561066314772085,0.15403901098548323,0.17588144282453427,0.08873509691687777,0.07947171247128627,0.09780685277306835,2.8266312140056726,2.437371264334237,3.2519000177680475,100
TX,Harvest_p50_biomass,11,32.788846594860644,31.90300106125644,33.817638130855585,329.9190005792967,312.4152602405733,352.0132924591235,12524.131705745176,12137.559020020817,13072.107004174713,286.3885466020259,255.79741857772075,366.0772454769635,0.15861972758012194,0.1474270451328124,0.16964260254403835,0.08488614078231543,0.07545236032021127,0.09308648321065371,2.8748957352616338,2.464788639046744,3.397722243118405,100
TX,Harvest_p50_biomass,12,32.311152699047845,31.061881407631418,33.454086309275944,329.9691776416808,311.76883702280907,351.6658540264586,12448.078270796503,11948.167486234532,12985.51722824309,289.6377710198707,255.3909568719117,416.29710800826444,0.1523091089070386,0.14220524267014475,0.1641228507351109,0.08149055007496911,0.07321459037488483,0.09025230641498651,2.897125246285215,2.4285308972144777,3.4964256893596843,100
TX,Harvest_p50_biomass,13,31.90088262213059,30.809565775225092,32.87031116366251,330.64649405332614,313.8738037572799,348.26226320886644,12383.483963609737,11875.4806902576,12881.51547488755,294.98976182025586,258.0929046856287,474.5794389552157,0.14591199566974108,0.13515899378889978,0.15687861892091898,0.0790647980220858,0.07080413931740254,0.08688292751578097,2.903336308570168,2.439956365922307,3.459881377419757,100
TX,Harvest_p50_biomass,14,31.485216049489566,30.27422373291264,32.6601564929325,330.2249381918966,310.33760482827506,351.01815518895916,12300.264894770804,11858.153552341992,12824.673514098933,302.1337176750677,256.138537116993,542.274320170736,0.1416682241969996,0.13320918047025834,0.15142088095209955,0.07726118493638376,0.07013373819832464,0.08461457324435126,2.87978900234582,2.464124104549689,3.3233902826112107,100
TX,Harvest_p50_biomass,15,31.11649216294579,30.065089889526725,32.424300440170676,328.2281477528979,311.5432576971343,345.9420570336514,12201.846628613575,11719.61337479252,12653.947866513518,302.82069942033036,257.58580178338104,535.8913622713118,0.13575985928244066,0.12638879292508431,0.14471565070002965,0.07427957037043408,0.06713978037682786,0.08234315197550493,2.8907353005804883,2.4450364983120583,3.4984741617131085,100
TX,Harvest_p50_biomass,16,30.796234401974502,29.610756293934934,31.915955724871953,328.1755856116937,310.59484596245375,345.4509958391863,12142.436770629616,11606.273354435807,12662.7434959102,308.4342965420577,256.1815722014278,599.93732113611145,0.13154605175013664,0.12155787799077976,0.1390215524758851,0.07209149201280217,0.06649499082692911,0.07889353797127002,2.966692344626199,2.4883221927261037,3.5447692630699015,100
TX,No_harvest,1,41.99417065037363,41.098968889766965,42.94398694346873,570.1808673040118,553.9354825504745,590.733330868367,17099.77151382358,16658.057622403037,17530.361073195316,264.4863230599021,257.31685197441647,272.72442875419426,0.41446848204486647,0.40244946450672986,0.4259152680228843,0.2425653527857913,0.23360706299757605,0.2521102996647879,0.4774980280600462,0.4466128676912621,0.5048202083952218,100
TX,No_harvest,2,38.68847333412519,37.57990617634239,39.622392650533754,445.2182543384353,426.0174232954172,466.6249200052588,14731.35763688332,14264.256922292407,15234.186574911333,268.5164015579156,255.9054079893026,279.8466197951964,0.3172734652484032,0.30680068769920743,0.32948646620517175,0.1768451306013085,0.1683887509283004,0.18580053515017975,1.2325343136698548,1.145880500845865,1.3479410397671272,100
TX,No_harvest,3,37.507608946005234,36.12999641440844,38.735784930135964,389.8853506847155,370.0358966903408,413.92644880721724,13849.706559983893,13297.279979286672,14408.600165538068,273.5919046854784,261.1133571622038,285.0574872240197,0.26012393050245675,0.24857335886541387,0.2733307348861528,0.138672660435607,0.1316470224569512,0.1506509720981194,1.8381912105853722,1.6382419007246838,2.0668776909147546,100
TX,No_harvest,4,36.88418246561484,35.5059675811391,38.34794908530184,360.92884663050995,340.0690129120805,383.6412739221954,13434.63371123631,12908.635673441768,14078.326913475212,277.6677206200222,262.9042711087161,293.12119602895734,0.22992888570207826,0.22068795189969836,0.24170499649655736,0.1208612528112069,0.11391425249185919,0.13070459379221333,2.25635741325446,2.00583076879033,2.538131399770834,100
TX,No_harvest,5,36.305438712418145,34.997084420555225,37.5732944292892,345.992931939317,326.0597305449467,364.9663847180731,13203.290088031768,12610.345181805907,13774.35049345923,279.8588321749255,264.5168361335728,294.06546962378013,0.21145460771245478,0.20231992336715388,0.22495767396483424,0.1103124974509482,0.1005007975365036,0.11850814957797047,2.5038668059317217,2.185833570418221,2.872642068637871,100
TX,No_harvest,6,35.68861559787729,34.511036904754704,36.95338784515515,338.2319970732486,319.33698710181636,361.4456223050023,13054.824782738337,12595.041429647968,13621.659269262782,280.2650915806847,262.47516971465114,299.5504131601077,0.1983311432794084,0.1856257660785821,0.2114494860854712,0.10273750865644067,0.09439345008130484,0.11139001137004848,2.6712616578094432,2.325589923915463,3.0774722720038077,100
TX,No_harvest,7,35.07798382605153,34.16817302650769,36.29548584206532,334.79563811226535,317.2672587277085,357.0877029615419,12953.711931081383,12493.88810301124,13489.7436211795,280.3858538955535,263.0038176905699,301.1653822710044,0.1874038052290233,0.1762295293027088,0.19761300631483586,0.09766179806567506,0.08764021165782501,0.10540589758792518,2.7100699450602157,2.3072173053978045,3.11613708252218,100
TX,No_harvest,8,34.471329427065,33.25768256560188,35.6687978834438,332.79192384113287,315.14134679728494,352.6855235722212,12838.450284076725,12266.66742149004,13377.777599024748,281.2884439348616,264.092717263236,307.38723930258675,0.18053204574858606,0.1699241481868604,0.1896362160468512,0.09453364666094746,0.08666753520830434,0.10107594449913856,2.7914152198286355,2.4037400534595044,3.2902048276465465,100
TX,No_harvest,9,33.81120184832517,32.61085267020363,35.20698702174499,331.02360315493996,310.47749057771955,356.85211884136794,12704.735331128262,12177.345090008315,13282.791315291837,281.53828254243734,258.8287280812479,312.6216407672415,0.1730807496571607,0.16347458768206496,0.18444449203534707,0.09199272565034274,0.08522731850882051,0.09961560653461428,2.8042298176612834,2.4463166353134245,3.1897665956070087,100
TX,No_harvest,10,33.221773276039706,32.08677717134279,34.292205950343686,330.11393567433623,311.1691534438693,351.9609441465484,12589.751948043937,12084.068589465325,13124.166131928705,284.35707572934376,258.45045483774845,336.79390953783087,0.16561066314772085,0.15403901098548323,0.17588144282453427,0.08873509691687777,0.07947171247128627,0.09780685277306835,2.8266312140056726,2.437371264334237,3.2519000177680475,100
TX,No_harvest,11,32.788846594860644,31.90300106125644,33.817638130855585,329.9190005792967,312.4152602405733,352.0132924591235,12524.131705745176,12137.559020020817,13072.107004174713,286.3885466020259,255.79741857772075,366.0772454769635,0.15861972758012194,0.1474270451328124,0.16964260254403835,0.08488614078231543,0.07545236032021127,0.09308648321065371,2.8748957352616338,2.464788639046744,3.397722243118405,100
TX,No_harvest,12,32.311152699047845,31.061881407631418,33.454086309275944,329.9691776416808,311.76883702280907,351.6658540264586,12448.078270796503,11948.167486234532,12985.51722824309,289.6377710198707,255.3909568719117,416.29710800826444,0.1523091089070386,0.14220524267014475,0.1641228507351109,0.08149055007496911,0.07321459037488483,0.09025230641498651,2.897125246285215,2.4285308972144777,3.4964256893596843,100
TX,No_harvest,13,31.90088262213059,30.809565775225092,32.87031116366251,330.64649405332614,313.8738037572799,348.26226320886644,12383.483963609737,11875.4806902576,12881.51547488755,294.98976182025586,258.0929046856287,474.5794389552157,0.14591199566974108,0.13515899378889978,0.15687861892091898,0.0790647980220858,0.07080413931740254,0.08688292751578097,2.903336308570168,2.439956365922307,3.459881377419757,100
TX,No_harvest,14,31.485216049489566,30.27422373291264,32.6601564929325,330.2249381918966,310.33760482827506,351.01815518895916,12300.264894770804,11858.153552341992,12824.673514098933,302.1337176750677,256.138537116993,542.274320170736,0.1416682241969996,0.13320918047025834,0.15142088095209955,0.07726118493638376,0.07013373819832464,0.08461457324435126,2.87978900234582,2.464124104549689,3.3233902826112107,100
