model,dom,scenario,year,forest_TgC,hwp_TgC,total_TgC,forest_TgC_se
LANDIS,22,reserve,2077,646.756,0,646.756,8.796
LANDIS,22,reserve,2078,650.857,0,650.857,8.852
LANDIS,22,reserve,2079,654.899,0,654.899,8.907
LANDIS,22,reserve,2080,658.881,0,658.881,8.961
LANDIS,22,reserve,2081,662.804,0,662.804,9.014
LANDIS,22,reserve,2082,666.668,0,666.668,9.067
LANDIS,22,reserve,2083,670.473,0,670.473,9.118
LANDIS,22,reserve,2084,674.22,0,674.22,9.169
LANDIS,22,reserve,2085,677.912,0,677.912,9.22
LANDIS,22,reserve,2086,681.55,0,681.55,9.269
LANDIS,22,reserve,2087,685.133,0,685.133,9.318
LANDIS,22,reserve,2088,688.662,0,688.662,9.366
LANDIS,22,reserve,2089,692.136,0,692.136,9.413
LANDIS,22,reserve,2090,695.557,0,695.557,9.46
LANDIS,22,reserve,2091,698.924,0,698.924,9.505
LANDIS,22,reserve,2092,702.238,0,702.238,9.55
LANDIS,22,reserve,2093,705.498,0,705.498,9.595
LANDIS,22,reserve,2094,708.706,0,708.706,9.638
LANDIS,22,reserve,2095,711.865,0,711.865,9.681
LANDIS,22,reserve,2096,714.978,0,714.978,9.724
LANDIS,22,reserve,2097,718.043,0,718.043,9.765
LANDIS,22,reserve,2098,721.062,0,721.062,9.806
LANDIS,22,reserve,2099,724.033,0,724.033,9.847
LANDIS,22,reserve,2100,726.958,0,726.958,9.887
LANDIS,22,BAU,2025,339.71,0,339.71,4.62
LANDIS,22,BAU,2026,345.978,0.68,346.659,4.705
LANDIS,22,BAU,2027,352.159,1.325,353.484,4.789
LANDIS,22,BAU,2028,358.256,1.94,360.196,4.872
LANDIS,22,BAU,2029,364.27,2.531,366.801,4.954
LANDIS,22,BAU,2030,370.203,3.101,373.304,5.035
LANDIS,22,BAU,2031,376.057,3.655,379.712,5.114
LANDIS,22,BAU,2032,381.834,4.195,386.029,5.193
LANDIS,22,BAU,2033,387.535,4.724,392.259,5.27
LANDIS,22,BAU,2034,393.161,5.243,398.404,5.347
LANDIS,22,BAU,2035,398.688,5.754,404.442,5.422
LANDIS,22,BAU,2036,404.117,6.259,410.376,5.496
LANDIS,22,BAU,2037,409.451,6.757,416.208,5.569
LANDIS,22,BAU,2038,414.689,7.251,421.941,5.64
LANDIS,22,BAU,2039,419.835,7.741,427.576,5.71
LANDIS,22,BAU,2040,424.89,8.227,433.117,5.779
LANDIS,22,BAU,2041,429.855,8.71,438.565,5.846
LANDIS,22,BAU,2042,434.73,9.19,443.92,5.912
LANDIS,22,BAU,2043,439.519,9.667,449.186,5.977
LANDIS,22,BAU,2044,444.22,10.142,454.362,6.041
LANDIS,22,BAU,2045,448.826,10.614,459.44,6.104
LANDIS,22,BAU,2046,453.335,11.085,464.42,6.165
LANDIS,22,BAU,2047,457.749,11.553,469.302,6.225
LANDIS,22,BAU,2048,462.071,12.019,474.09,6.284
LANDIS,22,BAU,2049,466.3,12.484,478.784,6.342
LANDIS,22,BAU,2050,470.438,12.946,483.384,6.398
LANDIS,22,BAU,2051,474.486,13.406,487.892,6.453
LANDIS,22,BAU,2052,478.445,13.864,492.31,6.507
LANDIS,22,BAU,2053,482.316,14.321,496.637,6.56
LANDIS,22,BAU,2054,486.1,14.775,500.875,6.611
LANDIS,22,BAU,2055,489.796,15.227,505.023,6.661
LANDIS,22,BAU,2056,493.403,15.676,509.079,6.71
LANDIS,22,BAU,2057,496.925,16.124,513.049,6.758
LANDIS,22,BAU,2058,500.359,16.569,516.928,6.805
LANDIS,22,BAU,2059,503.71,17.012,520.722,6.85
LANDIS,22,BAU,2060,506.976,17.453,524.429,6.895
LANDIS,22,BAU,2061,510.159,17.891,528.049,6.938
LANDIS,22,BAU,2062,513.259,18.326,531.586,6.98
LANDIS,22,BAU,2063,516.278,18.759,535.038,7.021
LANDIS,22,BAU,2064,519.217,19.19,538.406,7.061
LANDIS,22,BAU,2065,522.075,19.617,541.692,7.1
LANDIS,22,BAU,2066,524.854,20.042,544.896,7.138
LANDIS,22,BAU,2067,527.554,20.465,548.019,7.175
LANDIS,22,BAU,2068,530.177,20.884,551.061,7.21
LANDIS,22,BAU,2069,532.724,21.301,554.024,7.245
LANDIS,22,BAU,2070,535.193,21.715,556.907,7.279
LANDIS,22,BAU,2071,537.587,22.125,559.712,7.311
LANDIS,22,BAU,2072,539.907,22.533,562.44,7.343
LANDIS,22,BAU,2073,542.151,22.938,565.089,7.373
LANDIS,22,BAU,2074,544.323,23.34,567.662,7.403
LANDIS,22,BAU,2075,546.424,23.738,570.163,7.431
LANDIS,22,BAU,2076,548.457,24.134,572.59,7.459
LANDIS,22,BAU,2077,550.421,24.526,574.947,7.486
LANDIS,22,BAU,2078,552.317,24.915,577.232,7.512
LANDIS,22,BAU,2079,554.147,25.301,579.448,7.536
LANDIS,22,BAU,2080,555.909,25.684,581.593,7.56
LANDIS,22,BAU,2081,557.605,26.063,583.668,7.583
LANDIS,22,BAU,2082,559.236,26.439,585.675,7.606
LANDIS,22,BAU,2083,560.801,26.811,587.612,7.627
LANDIS,22,BAU,2084,562.302,27.18,589.482,7.647
LANDIS,22,BAU,2085,563.741,27.546,591.287,7.667
LANDIS,22,BAU,2086,565.121,27.909,593.03,7.686
LANDIS,22,BAU,2087,566.441,28.267,594.708,7.704
LANDIS,22,BAU,2088,567.701,28.623,596.324,7.721
LANDIS,22,BAU,2089,568.901,28.975,597.876,7.737
LANDIS,22,BAU,2090,570.043,29.323,599.366,7.753
LANDIS,22,BAU,2091,571.127,29.668,600.795,7.767
LANDIS,22,BAU,2092,572.153,30.01,602.163,7.781
LANDIS,22,BAU,2093,573.121,30.347,603.469,7.794
LANDIS,22,BAU,2094,574.034,30.682,604.715,7.807
LANDIS,22,BAU,2095,574.893,31.012,605.906,7.819
LANDIS,22,BAU,2096,575.704,31.339,607.043,7.83
LANDIS,22,BAU,2097,576.463,31.663,608.126,7.84
LANDIS,22,BAU,2098,577.173,31.983,609.156,7.85
LANDIS,22,BAU,2099,577.832,32.299,610.131,7.859
LANDIS,22,BAU,2100,578.442,32.612,611.054,7.867
LANDIS,22,conservation,2025,339.71,0,339.71,4.62
LANDIS,22,conservation,2026,346.835,0.252,347.087,4.717
LANDIS,22,conservation,2027,353.888,0.491,354.379,4.813
LANDIS,22,conservation,2028,360.871,0.72,361.591,4.908
LANDIS,22,conservation,2029,367.785,0.94,368.725,5.002
LANDIS,22,conservation,2030,374.632,1.154,375.785,5.095
LANDIS,22,conservation,2031,381.413,1.362,382.775,5.187
LANDIS,22,conservation,2032,388.131,1.565,389.696,5.279
LANDIS,22,conservation,2033,394.787,1.764,396.551,5.369
LANDIS,22,conservation,2034,401.379,1.961,403.34,5.459
LANDIS,22,conservation,2035,407.887,2.155,410.041,5.547
LANDIS,22,conservation,2036,414.308,2.347,416.655,5.635
LANDIS,22,conservation,2037,420.646,2.537,423.183,5.721
LANDIS,22,conservation,2038,426.901,2.726,429.628,5.806
LANDIS,22,conservation,2039,433.075,2.914,435.99,5.89
LANDIS,22,conservation,2040,439.17,3.101,442.271,5.973
LANDIS,22,conservation,2041,445.186,3.287,448.473,6.055
LANDIS,22,conservation,2042,451.123,3.473,454.596,6.135
LANDIS,22,conservation,2043,456.984,3.658,460.642,6.215
LANDIS,22,conservation,2044,462.769,3.843,466.611,6.294
LANDIS,22,conservation,2045,468.468,4.027,472.495,6.371
LANDIS,22,conservation,2046,474.08,4.211,478.291,6.448
LANDIS,22,conservation,2047,479.607,4.394,484.002,6.523
LANDIS,22,conservation,2048,485.052,4.578,489.629,6.597
LANDIS,22,conservation,2049,490.413,4.76,495.173,6.67
LANDIS,22,conservation,2050,495.692,4.943,500.635,6.741
LANDIS,22,conservation,2051,500.889,5.125,506.014,6.812
LANDIS,22,conservation,2052,506.006,5.307,511.313,6.882
LANDIS,22,conservation,2053,511.043,5.489,516.532,6.95
LANDIS,22,conservation,2054,516.002,5.67,521.671,7.018
LANDIS,22,conservation,2055,520.88,5.85,526.73,7.084
LANDIS,22,conservation,2056,525.677,6.031,531.708,7.149
LANDIS,22,conservation,2057,530.396,6.211,536.606,7.213
LANDIS,22,conservation,2058,535.034,6.39,541.425,7.276
LANDIS,22,conservation,2059,539.596,6.569,546.165,7.339
LANDIS,22,conservation,2060,544.08,6.748,550.828,7.4
LANDIS,22,conservation,2061,548.487,6.926,555.413,7.459
LANDIS,22,conservation,2062,552.818,7.103,559.921,7.518
LANDIS,22,conservation,2063,557.074,7.28,564.353,7.576
LANDIS,22,conservation,2064,561.254,7.456,568.71,7.633
LANDIS,22,conservation,2065,565.36,7.632,572.992,7.689
LANDIS,22,conservation,2066,569.392,7.807,577.199,7.744
LANDIS,22,conservation,2067,573.351,7.981,581.332,7.798
LANDIS,22,conservation,2068,577.237,8.155,585.392,7.85
LANDIS,22,conservation,2069,581.051,8.328,589.379,7.902
LANDIS,22,conservation,2070,584.793,8.501,593.293,7.953
LANDIS,22,conservation,2071,588.464,8.672,597.136,8.003
LANDIS,22,conservation,2072,592.065,8.843,600.908,8.052
LANDIS,22,conservation,2073,595.594,9.013,604.607,8.1
LANDIS,22,conservation,2074,599.054,9.182,608.237,8.147
LANDIS,22,conservation,2075,602.448,9.351,611.799,8.193
LANDIS,22,conservation,2076,605.776,9.519,615.295,8.239
LANDIS,22,conservation,2077,609.039,9.685,618.725,8.283
LANDIS,22,conservation,2078,612.238,9.851,622.089,8.326
LANDIS,22,conservation,2079,615.372,10.016,625.389,8.369
LANDIS,22,conservation,2080,618.442,10.181,628.623,8.411
LANDIS,22,conservation,2081,621.448,10.344,631.792,8.452
LANDIS,22,conservation,2082,624.391,10.506,634.898,8.492
LANDIS,22,conservation,2083,627.271,10.668,637.938,8.531
LANDIS,22,conservation,2084,630.088,10.828,640.916,8.569
LANDIS,22,conservation,2085,632.846,10.988,643.834,8.607
LANDIS,22,conservation,2086,635.546,11.147,646.692,8.643
LANDIS,22,conservation,2087,638.187,11.304,649.491,8.679
LANDIS,22,conservation,2088,640.77,11.461,652.231,8.714
LANDIS,22,conservation,2089,643.294,11.617,654.911,8.749
LANDIS,22,conservation,2090,645.761,11.771,657.533,8.782
LANDIS,22,conservation,2091,648.171,11.925,660.096,8.815
LANDIS,22,conservation,2092,650.524,12.078,662.602,8.847
LANDIS,22,conservation,2093,652.82,12.229,665.049,8.878
LANDIS,22,conservation,2094,655.06,12.38,667.44,8.909
LANDIS,22,conservation,2095,657.248,12.529,669.778,8.939
LANDIS,22,conservation,2096,659.387,12.678,672.065,8.968
LANDIS,22,conservation,2097,661.475,12.825,674.3,8.996
LANDIS,22,conservation,2098,663.513,12.971,676.485,9.024
LANDIS,22,conservation,2099,665.501,13.117,678.617,9.051
LANDIS,22,conservation,2100,667.439,13.261,680.7,9.077
LANDIS,22,intensive,2025,339.71,0,339.71,4.62
LANDIS,22,intensive,2026,344.168,1.585,345.754,4.681
LANDIS,22,intensive,2027,348.523,3.079,351.602,4.74
LANDIS,22,intensive,2028,352.778,4.496,357.273,4.798
LANDIS,22,intensive,2029,356.934,5.848,362.783,4.854
LANDIS,22,intensive,2030,360.995,7.147,368.142,4.91
LANDIS,22,intensive,2031,364.963,8.4,373.362,4.964
LANDIS,22,intensive,2032,368.839,9.614,378.453,5.016
LANDIS,22,intensive,2033,372.628,10.795,383.423,5.068
LANDIS,22,intensive,2034,376.328,11.948,388.276,5.118
LANDIS,22,intensive,2035,379.918,13.076,392.994,5.167
LANDIS,22,intensive,2036,383.398,14.183,397.581,5.214
LANDIS,22,intensive,2037,386.772,15.271,402.043,5.26
LANDIS,22,intensive,2038,390.041,16.342,406.384,5.305
LANDIS,22,intensive,2039,393.208,17.399,410.607,5.348
LANDIS,22,intensive,2040,396.274,18.441,414.715,5.389
LANDIS,22,intensive,2041,399.243,19.47,418.713,5.43
LANDIS,22,intensive,2042,402.114,20.488,422.602,5.469
LANDIS,22,intensive,2043,404.891,21.495,426.385,5.507
LANDIS,22,intensive,2044,407.574,22.491,430.065,5.543
LANDIS,22,intensive,2045,410.155,23.477,433.632,5.578
LANDIS,22,intensive,2046,412.634,24.453,437.087,5.612
LANDIS,22,intensive,2047,415.013,25.419,440.432,5.644
LANDIS,22,intensive,2048,417.295,26.376,443.671,5.675
LANDIS,22,intensive,2049,419.48,27.324,446.804,5.705
LANDIS,22,intensive,2050,421.571,28.263,449.834,5.733
LANDIS,22,intensive,2051,423.568,29.192,452.761,5.761
LANDIS,22,intensive,2052,425.475,30.113,455.588,5.786
LANDIS,22,intensive,2053,427.291,31.024,458.315,5.811
LANDIS,22,intensive,2054,429.019,31.926,460.946,5.835
LANDIS,22,intensive,2055,430.658,32.819,463.478,5.857
LANDIS,22,intensive,2056,432.208,33.703,465.911,5.878
LANDIS,22,intensive,2057,433.672,34.577,468.25,5.898
LANDIS,22,intensive,2058,435.05,35.443,470.492,5.917
LANDIS,22,intensive,2059,436.345,36.298,472.643,5.934
LANDIS,22,intensive,2060,437.556,37.145,474.701,5.951
LANDIS,22,intensive,2061,438.685,37.982,476.667,5.966
LANDIS,22,intensive,2062,439.735,38.809,478.544,5.98
LANDIS,22,intensive,2063,440.706,39.627,480.333,5.994
LANDIS,22,intensive,2064,441.599,40.435,482.034,6.006
LANDIS,22,intensive,2065,442.416,41.233,483.649,6.017
LANDIS,22,intensive,2066,443.156,42.022,485.179,6.027
LANDIS,22,intensive,2067,443.823,42.801,486.624,6.036
LANDIS,22,intensive,2068,444.417,43.57,487.987,6.044
LANDIS,22,intensive,2069,444.94,44.329,489.269,6.051
LANDIS,22,intensive,2070,445.39,45.078,490.468,6.057
LANDIS,22,intensive,2071,445.771,45.817,491.588,6.063
LANDIS,22,intensive,2072,446.084,46.546,492.63,6.067
LANDIS,22,intensive,2073,446.327,47.265,493.593,6.07
LANDIS,22,intensive,2074,446.505,47.974,494.479,6.072
LANDIS,22,intensive,2075,446.62,48.673,495.293,6.074
LANDIS,22,intensive,2076,446.672,49.362,496.034,6.075
LANDIS,22,intensive,2077,446.665,50.04,496.705,6.075
LANDIS,22,intensive,2078,446.597,50.709,497.306,6.074
LANDIS,22,intensive,2079,446.471,51.367,497.838,6.072
LANDIS,22,intensive,2080,446.286,52.015,498.301,6.07
LANDIS,22,intensive,2081,446.044,52.653,498.697,6.066
LANDIS,22,intensive,2082,445.745,53.281,499.026,6.062
LANDIS,22,intensive,2083,445.39,53.898,499.288,6.057
LANDIS,22,intensive,2084,444.98,54.506,499.486,6.052
LANDIS,22,intensive,2085,444.519,55.103,499.622,6.045
LANDIS,22,intensive,2086,444.008,55.69,499.698,6.039
LANDIS,22,intensive,2087,443.447,56.267,499.714,6.031
LANDIS,22,intensive,2088,442.837,56.834,499.671,6.023
LANDIS,22,intensive,2089,442.178,57.391,499.569,6.014
LANDIS,22,intensive,2090,441.473,57.937,499.41,6.004
LANDIS,22,intensive,2091,440.719,58.474,499.193,5.994
LANDIS,22,intensive,2092,439.92,59.001,498.921,5.983
LANDIS,22,intensive,2093,439.074,59.517,498.591,5.971
LANDIS,22,intensive,2094,438.184,60.024,498.208,5.959
LANDIS,22,intensive,2095,437.254,60.52,497.774,5.947
LANDIS,22,intensive,2096,436.286,61.007,497.293,5.934
LANDIS,22,intensive,2097,435.279,61.484,496.763,5.92
LANDIS,22,intensive,2098,434.236,61.951,496.187,5.906
LANDIS,22,intensive,2099,433.154,62.409,495.563,5.891
LANDIS,22,intensive,2100,432.036,62.856,494.893,5.876
LANDIS,23,reserve,2025,374.02,0,374.02,3.441
LANDIS,23,reserve,2026,380.756,0,380.756,3.503
LANDIS,23,reserve,2027,387.387,0,387.387,3.564
LANDIS,23,reserve,2028,393.903,0,393.903,3.624
LANDIS,23,reserve,2029,400.313,0,400.313,3.683
LANDIS,23,reserve,2030,406.61,0,406.61,3.741
