PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_1999_Mgha,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha
22001,64854537010661,1999,48.070233,-93.892557,71,6,82.38,,,,,57.824,,,,,63.499,,,,,79.025,,,,,80.679,,,,,93.207
22010,64860002010661,1999,48.229981,-94.000958,71,6,71.559,,,,,66.466,,,,,68.178,,,,,65.285,,,,,79.124,,,,,78.83
22023,64870097010661,1999,48.330637,-93.632303,71,6,11.273,,,,,23.918,,,,,30.419,,,,,35.93,,,,,62.801,,,,,77.103
22055,64846275010661,1999,48.491192,-93.555759,71,6,101.215,,,,,88.466,,,,,85.603,,,,,94.303,,,,,106.669,,,,,102.569
22111,64865333010661,1999,48.524843,-94.088482,71,6,48.811,,,,,35.056,,,,,35.864,,,,,38.478,,,,,49.533,,,,,61.699
22314,64838768010661,1999,48.192742,-93.286711,71,6,88.983,,,,,82.605,,,,,95.449,,,,,95.377,,,,,102.581,,,,,96.105
22395,64865823010661,1999,48.603023,-94.245088,71,6,28.408,,,,,29.877,,,,,32.263,,,,,32.631,,,,,45.495,,,,,50.632
22405,64859061010661,1999,48.109389,-94.417582,71,6,21.202,,,,,8.146,,,,,10.012,,,,,21.176,,,,,33.869,,,,,40.919
22505,64868455010661,1999,48.307531,-94.008544,71,6,28.171,,,,,33.724,,,,,35.043,,,,,36.209,,,,,34.264,,,,,37.647
22726,64867401010661,1999,48.596872,-94.06898,71,6,45.664,,,,,39.91,,,,,70.127,,,,,45.296,,,,,100.98,,,,,126.754
22747,64834703010661,1999,47.965357,-93.175714,71,6,21.184,,,,,20.548,,,,,27.999,,,,,38.117,,,,,48.368,,,,,49.545
22891,64833948010661,1999,47.933761,-93.749787,71,6,26.352,,,,,35.273,,,,,41.631,,,,,39.412,,,,,47.897,,,,,63.233
22958,64833434010661,1999,48.01992,-93.384445,71,6,59.349,,,,,61.754,,,,,67.785,,,,,72.344,,,,,93.619,,,,,91.151
22965,64835014010661,1999,47.950447,-93.388551,71,6,67.722,,,,,77.81,,,,,116.233,,,,,139.271,,,,,188.733,,,,,213.74
22973,64837584010661,1999,48.093236,-93.712531,71,6,61.12,,,,,98.547,,,,,90.907,,,,,95.735,,,,,121.947,,,,,115.007
23086,64838321010661,1999,48.209398,-93.114,71,6,80.768,,,,,107.384,,,,,117.257,,,,,126.318,,,,,125.602,,,,,128.403
23189,64851626010661,1999,47.904117,-94.124386,71,6,55.832,,,,,43.947,,,,,44.197,,,,,49.273,,,,,73.804,,,,,64.096
23326,64850455010661,1999,47.850024,-93.943498,71,6,119.079,,,,,108.906,,,,,124.787,,,,,97.858,,,,,130.298,,,,,140.652
23397,64862937010661,1999,48.296071,-94.160469,71,6,76.927,,,,,97.744,,,,,106.7,,,,,104.528,,,,,113.828,,,,,125.15
23426,64836717010661,1999,48.115746,-93.319348,71,6,21.163,,,,,23.832,,,,,34.655,,,,,45.848,,,,,64.891,,,,,87.097
23611,64840636010661,1999,48.181349,-93.666449,71,6,109.26,,,,,140.53,,,,,146.254,,,,,130.436,,,,,155.101,,,,,144.334
23632,64836598010661,1999,48.019395,-93.715914,71,6,3.749,,,,,5.165,,,,,9.073,,,,,15.247,,,,,19.133,,,,,25.756
23718,64848764010661,1999,48.526714,-93.178798,71,6,1.056,,,,,0.973,,,,,2.618,,,,,8.547,,,,,19.836,,,,,38.229
24351,64875888010661,1999,47.46443,-91.402849,75,6,50.173,,,,,56.411,,,,,61.05,,,,,71.303,,,,,102.424,,,,,101.721
24428,64876753010661,1999,47.509253,-91.721781,75,6,54.058,,,,,50.99,,,,,60.263,,,,,75.28,,,,,103.248,,,,,105.961
24516,64882049010661,1999,47.930333,-91.400202,75,6,59.809,,,,,58.699,,,,,64.137,,,,,69.04,,,,,59.43,,,,,58.6
24546,64875615010661,1999,47.541519,-91.36762,75,6,12.333,,,,,29.16,,,,,35.823,,,,,70.316,,,,,106.235,,,,,119.533
24555,64874585010661,1999,47.541196,-91.539383,75,6,22.742,,,,,31.775,,,,,34.309,,,,,42.694,,,,,37.452,,,,,46.845
24594,64886311010661,1999,47.800518,-91.091158,75,6,27.941,,,,,53.509,,,,,61.186,,,,,71.195,,,,,82.616,,,,,90.123
25064,65094422010661,1999,48.255534,-92.562995,137,6,84.369,,,,,96.285,,,,,104.651,,,,,127.603,,,,,161.903,,,,,177.44
25256,65058014010661,1999,47.691688,-92.937874,137,6,47.265,,,,,34.529,,,,,29.04,,,,,28.522,,,,,20.658,,,,,25.176
25385,65089272010661,1999,47.643127,-92.412325,137,6,10.074,,,,,17.202,,,,,25.712,,,,,22.551,,,,,30.32,,,,,32.371
25422,65089801010661,1999,47.831732,-91.81469,137,6,42.995,,,,,38.511,,,,,42.268,,,,,52.665,,,,,56.731,,,,,51.547
25481,65047520010661,1999,47.318525,-92.705275,137,6,35.262,,,,,29.551,,,,,29.364,,,,,32.278,,,,,45.769,,,,,54.526
25506,65036312010661,1999,46.936788,-92.660199,137,6,39.533,,,,,44.418,,,,,50.792,,,,,54.623,,,,,48.352,,,,,51.73
25687,65035223010661,1999,46.861913,-92.346308,137,6,64.696,,,,,61.045,,,,,65.899,,,,,75.296,,,,,81.849,,,,,80.121
25732,65105306010661,1999,47.506075,-92.112388,137,6,18.856,,,,,17.774,,,,,14.796,,,,,21.863,,,,,25.506,,,,,27.841
25743,65069770010661,1999,47.93991,-92.485679,137,6,4.933,,,,,16.336,,,,,32.195,,,,,54.449,,,,,89.116,,,,,119.074
25777,65042517010661,1999,47.163613,-92.572696,137,6,6.132,,,,,7.647,,,,,15.476,,,,,40.088,,,,,63.509,,,,,82.762
25809,65070079010661,1999,47.902918,-93.038545,137,6,149.218,,,,,125.418,,,,,136.062,,,,,158.837,,,,,168.658,,,,,169.438
25825,65035864010661,1999,46.933571,-92.481966,137,6,22.332,,,,,28.976,,,,,38.639,,,,,54.445,,,,,63.782,,,,,80.708
26021,65087224010661,1999,48.324307,-92.497854,137,6,72.166,,,,,62.25,,,,,79.38,,,,,91.477,,,,,106.154,,,,,116.532
26041,65033932010661,1999,46.773453,-92.555106,137,6,35.648,,,,,50.118,,,,,67.999,,,,,71.439,,,,,65.308,,,,,75.322
26070,65067759010661,1999,47.827532,-92.88392,137,6,9.24,,,,,5.7,,,,,12.675,,,,,14.159,,,,,16.281,,,,,20.024
26138,65099925010661,1999,48.042671,-92.261836,137,6,11.772,,,,,11.079,,,,,30.125,,,,,38.483,,,,,51.669,,,,,57.621
26222,65061863010661,1999,47.734612,-92.181134,137,6,36.092,,,,,30.453,,,,,43.85,,,,,54.284,,,,,68.086,,,,,92.47
26225,65095504010661,1999,48.265001,-92.188002,137,6,18.647,,,,,37.098,,,,,43.078,,,,,41.813,,,,,53.825,,,,,60.006
26226,65102026010661,1999,47.791437,-92.515639,137,6,63.199,,,,,42.366,,,,,30.87,,,,,41.901,,,,,58.983,,,,,71.531
26291,65040518010661,1999,47.135402,-91.884641,137,6,55.271,,,,,51.684,,,,,59.608,,,,,56.251,,,,,59.439,,,,,67.685
26480,65103909010661,1999,47.626883,-92.778608,137,6,64.798,,,,,64.593,,,,,63.152,,,,,87.545,,,,,104.775,,,,,126.651
26511,65100240010661,1999,47.980802,-91.922134,137,6,53.819,,,,,40.046,,,,,47.412,,,,,46.611,,,,,56.652,,,,,66.392
26532,65085691010661,1999,47.163137,-92.75106,137,6,12.26,,,,,34.013,,,,,40.816,,,,,38.123,,,,,45.339,,,,,50.51
26603,65074068010661,1999,48.080011,-92.77458,137,6,125.032,,,,,137.763,,,,,90.699,,,,,59.963,,,,,71.332,,,,,82.913
26667,65070835010661,1999,47.999318,-92.822415,137,6,64.732,,,,,59.475,,,,,68.562,,,,,80.467,,,,,95.611,,,,,100.859
26688,65039477010661,1999,47.079794,-92.423424,137,6,77.19,,,,,89.022,,,,,58.822,,,,,46.921,,,,,68.917,,,,,88.864
26749,65098825010661,1999,48.087347,-92.239844,137,6,29.664,,,,,11.778,,,,,9.89,,,,,16.19,,,,,28.35,,,,,28.574
26769,65064748010661,1999,47.817402,-92.008011,137,6,25.157,,,,,35.004,,,,,58.032,,,,,58.167,,,,,57.333,,,,,61.863
26808,65048247010661,1999,47.431587,-91.918397,137,6,11.936,,,,,20.811,,,,,54.32,,,,,71.48,,,,,100.119,,,,,97.252
26990,65093200010661,1999,47.208878,-92.914382,137,6,27.994,,,,,57.537,,,,,66.301,,,,,79.523,,,,,87.053,,,,,113.268
27043,65037872010661,1999,47.018362,-92.267637,137,6,111.529,,,,,129.467,,,,,116.915,,,,,134.718,,,,,115.147,,,,,125.166
27151,65077898010661,1999,48.383049,-92.848821,137,6,21.638,,,,,44.604,,,,,56.656,,,,,56.273,,,,,88.913,,,,,107.781
27206,65077158010661,1999,48.278845,-93.063104,137,6,45.4,,,,,84.117,,,,,94.794,,,,,122.068,,,,,145.894,,,,,152.011
27208,65032803010661,1999,46.716065,-92.224611,137,6,206.2,,,,,172.916,,,,,158.319,,,,,146.636,,,,,155.028,,,,,166.773
27227,65091691010661,1999,47.044247,-91.893136,137,6,75.928,,,,,76.502,,,,,84.833,,,,,105.602,,,,,128.106,,,,,137.17
27272,65099266010661,1999,48.13397,-92.057719,137,6,28.747,,,,,30.146,,,,,28.038,,,,,41.091,,,,,52.74,,,,,63.54
27287,65038548010661,1999,47.098676,-92.233449,137,6,80.491,,,,,70.776,,,,,75.618,,,,,88.09,,,,,93.86,,,,,100.609
27336,65097768010661,1999,48.111395,-92.408393,137,6,58.967,,,,,64.275,,,,,65.598,,,,,69.937,,,,,67.262,,,,,56.349
27337,65068543010661,1999,47.897944,-91.929577,137,6,151.407,,,,,131.339,,,,,153.407,,,,,136.011,,,,,127.836,,,,,99.431
27420,65105551010661,1999,47.428351,-92.166817,137,6,45.941,,,,,46.356,,,,,64.768,,,,,80.344,,,,,108.599,,,,,114.007
27454,65041446010661,1999,47.184396,-92.23402,137,6,105.75,,,,,106.7,,,,,119.609,,,,,122.566,,,,,145.25,,,,,157.393
27501,65044780010661,1999,47.259011,-92.395323,137,6,68.11,,,,,75.595,,,,,82.977,,,,,95.444,,,,,77.333,,,,,87.974
27671,65101429010661,1999,47.965285,-92.07776,137,6,80.736,,,,,76.905,,,,,88.915,,,,,102.012,,,,,123.276,,,,,124.297
27702,65079780010661,1999,48.53942,-93.006114,137,6,98.358,,,,,88.677,,,,,81.169,,,,,90.805,,,,,94.506,,,,,75.739
27837,65100599010661,1999,47.947326,-92.27144,137,6,144.218,,,,,79.257,,,,,74.69,,,,,75.694,,,,,81.006,,,,,89.294
28578,65099561010661,1999,48.130386,-91.837919,137,6,81.453,,,,,19.801,,,,,66.093,,,,,85.192,,,,,117.499,,,,,115.362
28735,65086161010661,1999,48.401679,-92.700775,137,6,124.393,,,,,160.878,,,,,156.624,,,,,182.496,,,,,231.366,,,,,231.284
28879,65034325010661,1999,46.930255,-92.297096,137,6,54.709,,,,,110.073,,,,,93.176,,,,,84.031,,,,,94.806,,,,,93.882
29005,64871619010661,1999,47.707884,-91.081713,75,6,26.061,,,,,30.867,,,,,48.977,,,,,59.132,,,,,66.766,,,,,75.044
29012,64884137010661,1999,47.76299,-91.62674,75,6,76.55,,,,,63.775,,,,,60.667,,,,,69.352,,,,,48.195,,,,,34.447
29021,64933292010661,1999,47.060002,-93.865406,21,6,71.233,,,,,76.772,,,,,89.139,,,,,95.304,,,,,91.454,,,,,100.519
29030,64888515010661,1999,47.712075,-91.318707,75,6,81.644,,,,,91.313,,,,,95.754,,,,,112.615,,,,,123.868,,,,,123.114
29055,65045611010661,1999,47.240972,-92.571838,137,6,3.889,,,,,12.068,,,,,19.391,,,,,24.601,,,,,31.201,,,,,37.091
29063,65093878010661,1999,48.319081,-92.698921,137,6,41.282,,,,,37.601,,,,,46.254,,,,,47.621,,,,,63.826,,,,,55.653
29063,64876496010661,1999,47.449635,-91.577277,75,6,18.583,,,,,27.127,,,,,46.618,,,,,62.71,,,,,77.683,,,,,89.235
29066,64797997010661,1999,47.728049,-94.372746,61,6,12.113,,,,,10.653,,,,,11.576,,,,,10.26,,,,,12.162,,,,,14.112
29070,64887436010661,1999,47.693222,-91.49075,75,6,96.653,,,,,76.545,,,,,84.655,,,,,91.769,,,,,106.458,,,,,120.515
29074,64813682010661,1999,47.150556,-93.635964,61,6,25.217,,,,,38.413,,,,,51.23,,,,,110.022,,,,,144.099,,,,,195.133
29089,64959180010661,1999,47.906083,-90.502274,31,6,126.911,,,,,132.721,,,,,134.764,,,,,138.519,,,,,146.79,,,,,151.246
29115,64818990010661,1999,47.761673,-93.793375,61,6,13.228,,,,,25.768,,,,,37.908,,,,,51.202,,,,,74.554,,,,,106.019
29128,64935108010661,1999,47.290913,-93.965251,21,6,117.556,,,,,98.955,,,,,102.289,,,,,102.452,,,,,101.884,,,,,110.181
29133,64873339010661,1999,47.284702,-91.635567,75,6,118.092,,,,,99.398,,,,,121.709,,,,,101.17,,,,,129.56,,,,,149.515
29137,64894106010661,1999,47.298953,-91.443305,75,6,65.622,,,,,75.944,,,,,87.413,,,,,104.509,,,,,129.221,,,,,133.952
29138,64806574010661,1999,47.653241,-93.304878,61,6,20.013,,,,,21.309,,,,,25.983,,,,,28.293,,,,,30.102,,,,,32.201
29147,64957602010661,1999,47.978819,-90.302365,31,6,67.388,,,,,103.794,,,,,107.977,,,,,119.234,,,,,130.107,,,,,150.965
29153,64960876010661,1999,47.806628,-90.895471,31,6,54.227,,,,,42.277,,,,,45.34,,,,,35.086,,,,,37.858,,,,,41.502
29178,65075424010661,1999,48.16148,-92.593496,137,6,100.042,,,,,46.143,,,,,35.151,,,,,34.324,,,,,46.167,,,,,67.279
29189,64951439010661,1999,47.94571,-89.742797,31,6,83.626,,,,,72.629,,,,,55.153,,,,,59.177,,,,,71.34,,,,,78.135
29202,64892288010661,1999,47.374073,-91.594773,75,6,54.908,,,,,66.563,,,,,91.521,,,,,110.608,,,,,128.012,,,,,118.306
29203,64802651010661,1999,47.889867,-93.22731,61,6,131.427,,,,,8.133,,,,,27.502,,,,,33.956,,,,,72.493,,,,,109.462
29241,64952266010661,1999,48.05102,-90.442739,31,6,83.025,,,,,66.474,,,,,61.612,,,,,75.862,,,,,122.857,,,,,135.604
29249,64966322010661,1999,47.815626,-90.336392,31,6,0.237,,,,,4.579,,,,,29.116,,,,,40.333,,,,,64.372,,,,,85.998
29249,64877627010661,1999,47.60554,-91.698993,75,6,0.972,,,,,4.172,,,,,4.477,,,,,4.572,,,,,4.596,,,,,4.135
29253,64872509010661,1999,47.159933,-91.505207,75,6,36.299,,,,,40.29,,,,,44.342,,,,,53.776,,,,,71.016,,,,,88.733
29263,64956862010661,1999,48.04591,-90.812121,31,6,112.413,,,,,28.858,,,,,48.386,,,,,58.227,,,,,70.819,,,,,71.426
29273,64964013010661,1999,47.724215,-90.950986,31,6,36.673,,,,,31.649,,,,,32.16,,,,,30.439,,,,,32.127,,,,,31.739
29275,64880599010661,1999,47.870188,-91.069333,75,6,21.535,,,,,28.7,,,,,29.889,,,,,30.992,,,,,29.618,,,,,30.855
29307,64877721010661,1999,47.903013,-91.774805,75,6,60.203,,,,,43.787,,,,,46.805,,,,,56.401,,,,,67.222,,,,,39.392
29356,64872944010661,1999,47.222866,-91.475025,75,6,21.59,,,,,15.098,,,,,17.515,,,,,18.556,,,,,23.669,,,,,35.355
29360,64963106010661,1999,47.845052,-90.156146,31,6,88.221,,,,,75.21,,,,,76.258,,,,,80.273,,,,,108.997,,,,,105.653
29380,64885042010661,1999,47.765632,-91.441751,75,6,42.215,,,,,73.89,,,,,79.775,,,,,72.465,,,,,89.472,,,,,77.187
29395,64882446010661,1999,47.933668,-91.027564,75,6,67.036,,,,,77.152,,,,,66.878,,,,,65.233,,,,,75.275,,,,,52.607
29444,64874115010661,1999,47.389844,-91.249903,75,6,48.989,,,,,44.463,,,,,53.59,,,,,66.859,,,,,72.664,,,,,85.995
29463,65048985010661,1999,47.471207,-92.396415,137,6,48.325,,,,,52.749,,,,,70.863,,,,,85.642,,,,,84.246,,,,,85.516
29476,65043994010661,1999,47.262181,-92.191373,137,6,66.082,,,,,26.395,,,,,23.479,,,,,25.379,,,,,32.477,,,,,39.07
29591,65049711010661,1999,47.385186,-92.683037,137,6,8.062,,,,,15.616,,,,,24.991,,,,,34.495,,,,,52.52,,,,,64.756
10339,92339063010661,2004,47.301925,-95.743412,87,5,,,,,,99.787,,,,,91.392,,,,,102.267,,,,,104.089,,,,,103.725
10506,68702186010661,2003,47.106133,-92.991114,137,5,,,,,8.934,,,,,6.474,,,,,10.074,,,,,12.465,,,,,16.536,
10507,92243731010661,2004,48.197958,-92.048329,137,5,,,,,,64.48,,,,,79.563,,,,,102.024,,,,,119.042,,,,,133.733
10580,68852504010661,2003,46.904851,-94.662288,57,5,,,,,27.955,,,,,33.512,,,,,42.918,,,,,52.249,,,,,61.091,
10622,68894279010661,2003,46.093503,-93.883679,97,5,,,,,13.969,,,,,19.195,,,,,42.124,,,,,51.772,,,,,77.489,
11147,68655291010661,2003,47.012577,-94.102839,21,5,,,,,28.186,,,,,55.235,,,,,76.514,,,,,103.59,,,,,133.789,
11647,92227140010661,2004,48.162164,-94.962066,7,5,,,,,,93.819,,,,,94.046,,,,,109.246,,,,,105.12,,,,,106.839
20001,68775954010661,2003,48.620486,-94.456463,77,5,,,,,0.22,,,,,0.253,,,,,0.562,,,,,0.468,,,,,0.576,
20002,65219482010661,2000,44.030217,-91.662276,169,5,,55.615,,,,,56.81,,,,,70.329,,,,,86.388,,,,,103.065,,,,
20002,65943719010661,2002,47.278013,-94.239912,21,5,,,,35.42,,,,,48.371,,,,,76.412,,,,,84.331,,,,,139.417,,
20003,68647834010661,2003,47.234273,-93.937184,21,5,,,,,62.013,,,,,65.488,,,,,70.786,,,,,74.901,,,,,82.649,
20003,68694457010661,2003,45.279956,-93.010378,163,5,,,,,62.845,,,,,72.268,,,,,67.741,,,,,66.444,,,,,34.272,
20003,65206913010661,2000,48.278877,-95.588411,7,5,,26.235,,,,,31.127,,,,,49.41,,,,,58.465,,,,,80.125,,,,
20004,65355300010661,2000,44.536161,-93.532997,79,5,,111.809,,,,,93.844,,,,,138.63,,,,,120.381,,,,,108.452,,,,
20004,68685527010661,2003,45.582186,-94.374426,145,5,,,,,123.957,,,,,138.578,,,,,155.054,,,,,187.706,,,,,212.392,
20005,68750172010661,2003,47.858491,-96.146397,125,5,,,,,51.154,,,,,60.177,,,,,74.345,,,,,80.869,,,,,90.401,
20005,65163582010661,2000,46.653503,-92.550879,17,5,,45.549,,,,,49.739,,,,,62.682,,,,,64.7,,,,,79.305,,,,
20005,92628590010661,2004,48.498002,-96.303683,89,5,,,,,,9.173,,,,,14.922,,,,,30.851,,,,,47.385,,,,,65.569
20005,65048824010661,2000,43.750491,-91.682168,55,5,,55.423,,,,,72.944,,,,,69.035,,,,,79.054,,,,,72.206,,,,
20005,65971925010661,2002,46.857459,-95.367745,5,5,,,,78.008,,,,,90.235,,,,,128.654,,,,,148.674,,,,,144.859,,
20006,65950945010661,2002,47.279512,-95.178953,29,5,,,,93.595,,,,,119.534,,,,,133.77,,,,,163.591,,,,,162.161,,
20006,65772171010661,2001,43.759168,-91.934751,45,5,,,118.766,,,,,164.215,,,,,176.774,,,,,191.057,,,,,221.203,,,
20006,65244177010661,2000,44.264676,-91.996492,157,5,,147.789,,,,,174.705,,,,,148.392,,,,,102.214,,,,,121.157,,,,
20006,64796672010661,1999,47.824553,-94.329265,61,5,121.853,,,,,139.96,,,,,144.747,,,,,138.684,,,,,,,,,,19.232
20007,68744001010661,2003,46.095033,-92.552481,115,5,,,,,64.011,,,,,67.661,,,,,57.689,,,,,51.916,,,,,62.979,
20007,65577447010661,2001,46.538527,-93.431303,1,5,,,57.453,,,,,68.468,,,,,74.953,,,,,74.082,,,,,69.852,,,
20007,65849401010661,2001,46.676986,-92.494334,17,5,,,43.524,,,,,87.967,,,,,79.567,,,,,66.674,,,,,68.872,,,
20008,65127167010661,2000,48.787353,-96.669504,69,5,,29.387,,,,,41.411,,,,,52.997,,,,,50.73,,,,,52.239,,,,
20008,65725006010661,2001,45.33019,-94.006602,171,5,,,6.859,,,,,14.748,,,,,91.985,,,,,58.194,,,,,89.051,,,
20008,65844776010661,2001,45.796445,-93.858022,9,5,,,115.866,,,,,151.334,,,,,174.305,,,,,180.319,,,,,223.003,,,
20008,65906499010661,2002,47.719695,-93.726619,61,5,,,,71.11,,,,,68.041,,,,,78.484,,,,,99.318,,,,,93.126,,
20008,66074607010661,2002,49.222429,-95.065015,77,5,,,,65.094,,,,,72.4,,,,,70.593,,,,,47.481,,,,,37.581,,
20009,68790997010661,2003,47.474647,-94.304929,61,5,,,,,153.941,,,,,175.828,,,,,172.654,,,,,215.487,,,,,205.864,
20010,65257531010661,2000,46.038126,-92.423794,115,5,,75.23,,,,,82.438,,,,,81.596,,,,,41.053,,,,,49.39,,,,
20010,65123172010661,2000,46.143286,-93.246407,65,5,,130.761,,,,,136.531,,,,,118.023,,,,,115.013,,,,,117.736,,,,
20011,65766072010661,2001,43.575657,-94.367526,91,5,,,170.373,,,,,109.863,,,,,93.742,,,,,88.794,,,,,96.182,,,
20011,65845196010661,2001,45.369049,-96.490645,11,5,,,110.317,,,,,127.447,,,,,130.28,,,,,145.246,,,,,138.381,,,
20013,65869297010661,2002,43.742865,-91.422912,55,5,,,,108.673,,,,,121.626,,,,,120.101,,,,,114.645,,,,,124.632,,
20013,65579589010661,2001,46.453307,-93.454675,1,5,,,47.447,,,,,52.127,,,,,51.554,,,,,52.817,,,,,49.878,,,
20015,92348682010661,2004,44.900124,-93.698907,53,5,,,,,,25.294,,,,,32.226,,,,,41.482,,,,,55.514,,,,,61.325
20018,65882734010661,2002,46.155854,-92.836626,115,5,,,,94.896,,,,,95.503,,,,,97.713,,,,,103.875,,,,,109.514,,
20019,65996095010661,2002,45.422577,-93.858809,141,5,,,,14.114,,,,,20.328,,,,,23.275,,,,,24.34,,,,,23.174,,
20020,65147227010661,2000,46.695405,-93.951074,35,5,,73.612,,,,,62.721,,,,,61.122,,,,,54.323,,,,,55.837,,,,
20020,65121287010661,2000,47.453382,-94.033715,61,5,,95.138,,,,,96.907,,,,,100.614,,,,,138.022,,,,,137.984,,,,
20020,65950781010661,2002,47.317318,-95.403975,29,5,,,,6.723,,,,,10.553,,,,,13.422,,,,,16.298,,,,,14.11,,
20020,65215359010661,2000,47.568311,-94.451889,7,5,,7.385,,,,,6.371,,,,,5.905,,,,,11.653,,,,,13.21,,,,
20020,65351359010661,2000,48.476549,-95.169316,77,5,,63.979,,,,,63.263,,,,,77.22,,,,,86.126,,,,,108.96,,,,
20021,68662534010661,2003,46.731175,-96.210463,27,5,,,,,117.641,,,,,99.716,,,,,128.15,,,,,91.35,,,,,67.025,
20021,68808923010661,2003,45.982805,-93.364631,65,5,,,,,185.863,,,,,181.727,,,,,168.638,,,,,176.79,,,,,172.927,
20022,68865560010661,2003,45.357045,-93.40973,3,5,,,,,47.536,,,,,53.385,,,,,57.626,,,,,54.327,,,,,61.433,
20022,65744015010661,2001,46.313854,-95.929625,111,5,,,47.733,,,,,59.957,,,,,58.451,,,,,61.388,,,,,63.981,,,
20023,65187250010661,2000,47.261628,-95.28602,29,5,,41.798,,,,,51.485,,,,,65.746,,,,,67.582,,,,,79.268,,,,
20023,65838528010661,2001,47.727821,-95.008974,7,5,,,8.751,,,,,8.471,,,,,10.187,,,,,11.447,,,,,12.983,,,
20024,66058223010661,2002,44.094163,-92.09443,109,5,,,,106.28,,,,,112.312,,,,,109.904,,,,,109.683,,,,,84.304,,
20025,65316620010661,2000,44.109246,-95.702176,101,5,,77.161,,,,,87.275,,,,,89.188,,,,,127.706,,,,,138.808,,,,
20025,65177649010661,2000,47.409465,-94.347702,21,5,,142.254,,,,,145.648,,,,,174.61,,,,,182.031,,,,,167.915,,,,
20025,64936933010661,1999,45.654013,-92.948838,25,5,103.918,,,,,,,,,,28.377,,,,,50.245,,,,,74.723,,,,,90.812
20025,65123714010661,2000,45.949465,-93.489773,65,5,,65.532,,,,,80.16,,,,,80.684,,,,,92.173,,,,,117.279,,,,
20025,65746020010661,2001,47.979392,-96.418474,113,5,,,36.14,,,,,63.772,,,,,55.92,,,,,66.123,,,,,63.524,,,
20025,65777940010661,2001,47.2598,-95.136077,57,5,,,207.656,,,,,236.589,,,,,236.007,,,,,236.284,,,,,227.519,,,
20025,65768623010661,2001,46.075465,-94.411311,97,5,,,31.437,,,,,37.88,,,,,37.362,,,,,39.8,,,,,39.229,,,
20026,68643033010661,2003,46.527619,-92.332229,17,5,,,,,94.049,,,,,103.487,,,,,106.582,,,,,100.548,,,,,107.069,
20026,65782164010661,2001,45.461087,-93.217158,59,5,,,22.172,,,,,86.488,,,,,81.519,,,,,135.451,,,,,163.351,,,
20026,65867744010661,2002,43.744868,-91.599177,55,5,,,,144.818,,,,,126.169,,,,,138.411,,,,,150.748,,,,,154.69,,
20026,65579858010661,2001,46.458146,-93.381033,1,5,,,4.008,,,,,5.605,,,,,5.446,,,,,4.978,,,,,3.201,,,
20027,68835102010661,2003,46.417483,-93.887598,35,5,,,,,45.997,,,,,51.774,,,,,53.34,,,,,45.742,,,,,51.604,
20027,65245738010661,2000,44.188625,-93.765251,161,5,,146.55,,,,,83.377,,,,,76.776,,,,,89.361,,,,,125.948,,,,
20029,65849821010661,2001,46.735418,-92.835738,17,5,,,135.637,,,,,150.607,,,,,153.329,,,,,154.554,,,,,115.226,,,
20029,65068269010661,2000,45.726024,-93.315915,59,5,,78.498,,,,,90.266,,,,,85.787,,,,,88.434,,,,,93.134,,,,
20029,65353476010661,2000,48.566311,-94.869488,77,5,,104.388,,,,,119.965,,,,,51.332,,,,,52.783,,,,,56.649,,,,
20029,65780435010661,2001,47.046435,-94.874081,57,5,,,55.879,,,,,61.853,,,,,70.176,,,,,73.649,,,,,85.785,,,
20030,65852981010661,2001,47.203467,-93.845327,21,5,,,57.157,,,,,36.986,,,,,48.043,,,,,67.776,,,,,75.029,,,
20030,65767367010661,2001,45.895188,-93.666695,95,5,,,14.608,,,,,31.279,,,,,55.606,,,,,65.176,,,,,63.726,,,
20031,65867431010661,2002,43.783984,-91.688243,55,5,,,,91.951,,,,,114.718,,,,,130.364,,,,,150.066,,,,,143.288,,
20031,65988375010661,2002,46.781213,-93.674126,1,5,,,,21.405,,,,,23.78,,,,,25.441,,,,,16.988,,,,,20.021,,
20031,65237420010661,2000,45.511589,-94.286175,145,5,,30.099,,,,,43.691,,,,,67.707,,,,,71.748,,,,,97.315,,,,
20031,68646188010661,2003,46.649003,-92.800337,17,5,,,,,52.161,,,,,53.522,,,,,71.152,,,,,91.447,,,,,121.989,
20032,68676804010661,2003,46.762625,-93.937443,35,5,,,,,102.172,,,,,111.437,,,,,120.715,,,,,126.274,,,,,121.983,
20032,65772293010661,2001,43.844419,-91.763619,45,5,,,42.898,,,,,54.554,,,,,55.885,,,,,53.956,,,,,58.764,,,
20032,65758273010661,2001,44.462649,-93.71441,79,5,,,20.702,,,,,32.928,,,,,60.733,,,,,65.487,,,,,73.408,,,
