PLOT,FIA_PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha,BIOM_2025_Mgha
189,20052,54811500010661,2002,41.86649,-84.950961,23,5,,,231.569,,,,,246.279,,,,,220.875,,,,,,199.446,,,,,,,250.088
190,20052,54742558010661,2000,44.421444,-83.514095,69,5,69.69,,,,,89.73,,,,,113.487,,,,,,145.533,,,,,,,158.378,,
191,20052,54635440010661,2001,44.944533,-83.849091,7,5,,67.983,,,,,73.771,,,,,147.629,,,,,,157.243,,,,,,,57.052,
192,20053,55271810010661,2001,43.940864,-86.094506,105,5,,107.868,,,,,126.258,,,,,150.282,,,,,,142.314,,,,,,,177.086,
193,20053,55388545010661,2001,42.85516,-83.525406,125,5,,7.481,,,,,24.662,,,,,46.054,,,,,,61.542,,,,,,,95.27,
194,20053,55377171010661,2001,43.695054,-85.880183,123,5,,160.247,,,,,165.086,,,,,179.768,,,,,,208.494,,,,,,,202.047,
195,20053,54830911010661,2001,46.247562,-89.235038,53,5,,138.325,,,,,154.454,,,,,153.657,,,,,142.623,,,,,,,141.899,,
196,20054,55340103010661,2001,41.846541,-83.66789,115,5,,54.488,,,,,65.183,,,,,74.46,,,,,,,81.996,,,,,,,107.476
197,20054,54676205010661,2000,46.48526,-89.960271,53,5,84.726,,,,,83.104,,,,,93.753,,,,,105.423,,,,,,,139.86,,,
198,20054,54645380010661,2001,43.949602,-83.975448,11,5,,44.294,,,,,59.293,,,,,83.215,,,,,,16.895,,,,,,,96.304,
199,20054,55050389010661,2001,44.029671,-85.912548,85,5,,80.954,,,,,105.732,,,,,120.321,,,,,,99.538,,,,,,,120.273,
200,20054,55387028010661,2001,43.42921,-85.570742,123,5,,193.2,,,,,214.524,,,,,209.681,,,,,,157.539,,,,,,,264.328,
201,20054,55275051010661,2001,43.601497,-85.378222,107,5,,101.545,,,,,111.512,,,,,130.293,,,,,,171.653,,,,,,,218.419,
202,20054,55344384010661,2001,43.155986,-85.228715,117,5,,37.503,,,,,43.081,,,,,56.901,,,,,,66.475,,,,,,,82.943,
203,20054,60204193010661,2002,44.500649,-85.469839,165,5,,,47.11,,,,,55.177,,,,,47.614,,,,,,15.938,,,,,,,26.203
204,20055,55468361010661,2001,43.935149,-85.394513,133,5,,23.54,,,,,24.78,,,,,45.716,,,,,,87.274,,,,,,,116.504,
205,20055,55177611010661,2000,43.201763,-86.127638,121,5,119.832,,,,,131.423,,,,,159.805,,,,,186.207,,,,,,,221.318,,,
206,20055,54824752010661,2002,45.2875,-84.760836,29,5,,,165.106,,,,,173.023,,,,,203.414,,,,,,200.9,,,,,,,210.53
207,20055,54719771010661,2002,44.577556,-83.469925,1,5,,,87.584,,,,,118.3,,,,,149.052,,,,,,114.068,,,,,,,136.583
208,20056,55010690010661,2001,43.231779,-85.698107,81,5,,91.622,,,,,114.312,,,,,71.715,,,,,,76.837,,,,,,,106.453,
209,20056,54543153010661,2000,44.565283,-83.489491,1,5,27.822,,,,,40.065,,,,,43.886,,,,,63.508,,,,,,,53.646,,,
210,20056,55232807010661,2000,43.7938,-86.184637,127,5,128.318,,,,,134.75,,,,,169.95,,,,,195.863,,,,,,,200.258,,,
211,20056,55576288010661,2002,44.976636,-84.011683,119,5,,,41.542,,,,,51.532,,,,,50.854,,,,,,57.654,,,,,,,62.326
212,20057,54783995010661,2000,42.172745,-85.713485,77,5,59.303,,,,,69.367,,,,,87.133,,,,,103.048,,,,,,,128.333,,,
213,20057,55371127010661,2001,43.704388,-86.036589,123,5,,60.021,,,,,82.99,,,,,119.955,,,,,,149.39,,,,,,,93.902,
214,20057,55563286010661,2002,43.184388,-84.864868,117,5,,,37.521,,,,,30.952,,,,,40.088,,,,,,37.434,,,,,,,40.177
215,20057,54911494010661,2001,46.438492,-88.901497,61,5,,231.896,,,,,244.472,,,,,261.132,,,,,,268.191,,,,,,,311.396,
216,20058,54721740010661,2002,44.629124,-83.814939,1,5,,,148.817,,,,,154.728,,,,,176.282,,,,,,177.495,,,,,,,192.007
217,20058,54727266010661,2000,42.668915,-84.484205,65,5,41.366,,,,,64.694,,,,,65.825,,,,,71.723,,,,,,,57.275,,,
218,20058,54865173010661,2001,44.620852,-85.441436,55,5,,45.471,,,,,50.487,,,,,60.086,,,,,,68.377,,,,,,,86.887,
219,20058,55012901010661,2002,43.881633,-84.359726,51,5,,,10.903,,,,,18.448,,,,,25.212,,,,,,44.024,,,,,,,75.881
220,20059,60214832010661,2002,44.180432,-85.594698,165,5,,,178.885,,,,,186.137,,,,,204.962,,,,,,219.859,,,,,,,231.702
221,20059,54590717010661,2000,45.538972,-84.65622,31,5,30.618,,,,,35.666,,,,,76.035,,,,,52.889,,,,,,,49.257,,,
222,20059,55346845010661,2000,45.21228,-84.096143,141,5,29.543,,,,,31.941,,,,,44.423,,,,,48.013,,,,,,,50.87,,,
223,20059,55594313010661,2001,43.24672,-82.826079,151,5,,15.198,,,,,23.967,,,,,33.151,,,,,43.697,,,,,,,47.94,,
224,20059,54915254010661,2001,43.698695,-82.914625,63,5,,31.043,,,,,27.004,,,,,33.287,,,,,,34.879,,,,,,,36.057,
225,20060,55334105010661,2000,42.955817,-85.87817,139,5,121.022,,,,,139.33,,,,,187.121,,,,,,254.286,,,,,,,69.794,,
226,20060,55466394010661,2001,44.09185,-85.235746,133,5,,62.953,,,,,64.427,,,,,76.213,,,,,,81.09,,,,,,,90.824,
227,20061,55289744010661,2000,46.73805,-89.34758,131,5,44.597,,,,,71.688,,,,,72.504,,,,,97.748,,,,,,,156.64,,,
228,20061,54596499010661,2000,45.982051,-84.082446,33,5,125.345,,,,,139.423,,,,,149.354,,,,,152.243,,,,,,,154.845,,,
229,20062,54859345010661,2000,46.694377,-85.360547,95,5,38.926,,,,,32.101,,,,,36.85,,,,,57.65,,,,,,,80.505,,,
230,20062,54778965010661,2000,42.208411,-84.355592,75,5,10.36,,,,,8.725,,,,,11.392,,,,,14.4,,,,,,,15.828,,,
231,20062,55641083010661,2002,44.194968,-84.034137,129,5,,,148.547,,,,,167.581,,,,,181.571,,,,,,132.789,,,,,,,130.225
232,20063,54777415010661,2001,45.97636,-86.636553,41,5,,92.278,,,,,103.18,,,,,114.043,,,,,,138.195,,,,,,,167.576,
233,20063,55575040010661,2001,43.23672,-84.172608,145,5,,87.739,,,,,97.971,,,,,111.067,,,,,,129.934,,,,,,,157.866,
234,20064,55107825010661,2000,43.600137,-84.371006,111,5,13.613,,,,,30.969,,,,,34.72,,,,,38.792,,,,,,,61.896,,,
235,20064,54757375010661,2001,45.826441,-87.17744,41,5,,15.276,,,,,21.791,,,,,26.797,,,,,26.372,,,,,,,22.688,,
236,20064,55348332010661,2001,45.168027,-84.270063,119,5,,20.454,,,,,24.793,,,,,37.271,,,,,,,49.759,,,,,,,61.634
237,20065,54929525010661,2000,46.128157,-84.930406,97,5,57.364,,,,,54.718,,,,,64.515,,,,,,80.612,,,,,,,103.094,,
238,20065,55405265010661,2001,43.516232,-86.186792,127,5,,105.362,,,,,112.841,,,,,104.425,,,,,,113.242,,,,,,,133.024,
239,20066,54758751010661,2001,45.764521,-87.209636,41,5,,117.169,,,,,126.229,,,,,120.761,,,,,,128.202,,,,,,,100.875,
240,20066,55159986010661,2000,44.974378,-84.05613,119,5,32.096,,,,,41.924,,,,,71.139,,,,,,121.276,,,,,,,164.016,,
241,20066,54750407010661,2000,46.316015,-88.236024,71,5,25.468,,,,,33.209,,,,,28.018,,,,,,22.54,,,,,,,14.389,,
242,20066,54624216010661,2001,46.222671,-86.985609,3,5,,194.568,,,,,210.077,,,,,235.547,,,,,,,246.053,,,,,,,259.451
243,20066,54936313010661,2001,44.397316,-83.774312,69,5,,46.949,,,,,49.182,,,,,59.157,,,,,,62.834,,,,,,,67.898,
244,20067,54859916010661,2002,46.271983,-84.826456,33,5,,,20.845,,,,,33.729,,,,,45.467,,,,,,40.934,,,,,,,55.07
245,20067,55141200010661,2001,46.092974,-85.093898,97,5,,80.458,,,,,80.205,,,,,47.49,,,,,,39.322,,,,,,,38.529,
246,20067,54769583010661,2002,44.054967,-83.919962,11,5,,,14.459,,,,,25.485,,,,,39.863,,,,,,65.945,,,,,,,96.038
247,20067,54676388010661,2001,42.225993,-85.175822,25,5,,42.464,,,,,217.381,,,,,215.142,,,,,,240.979,,,,,,,265.312,
248,20068,54939862010661,2002,45.778747,-87.161917,41,5,,,64.128,,,,,71.547,,,,,65.636,,,,,,62.08,,,,,,,60.174
249,20068,55242670010661,2001,46.224442,-87.180082,103,5,,60.454,,,,,59.057,,,,,70.216,,,,,71.102,,,,,,,81.174,,
250,20068,55344793010661,2000,45.378913,-83.865143,141,5,74.688,,,,,80.288,,,,,72.09,,,,,,84.144,,,,,,,91.678,,
251,20069,62215842010661,2000,44.455651,-85.391835,165,5,96.744,,,,,111.953,,,,,118.325,,,,,,127.21,,,,,,,138.264,,
252,20069,54817774010661,2000,48.083969,-88.739932,83,5,101.043,,,,,93.805,,,,,70.404,,,,,,73.435,,,,,,,98.467,,
253,20069,54699097010661,2000,42.04299,-84.59124,59,5,113.508,,,,,136.097,,,,,157.574,,,,,,194.002,,,,,,,174.565,,
254,20069,54690231010661,2000,46.276598,-89.329982,53,5,30.13,,,,,25.204,,,,,36.77,,,,,,42.504,,,,,,,26.862,,
255,20070,54668736010661,2000,46.701793,-89.870607,53,5,115.226,,,,,129.025,,,,,154.229,,,,,,165.924,,,,,,,183.532,,
256,20070,55389954010661,2001,42.690976,-83.589329,125,5,,158.259,,,,,166.151,,,,,199.693,,,,,220.071,,,,,,,261.055,,
257,20071,62241776010661,2000,42.962826,-84.336925,155,5,66.948,,,,,81.562,,,,,102.331,,,,,98.918,,,,,,,54.413,,,
258,20072,55038670010661,2001,44.002932,-85.653332,85,5,,137.813,,,,,150.258,,,,,159.091,,,,,140.289,,,,,,,162.635,,
259,20072,54725253010661,2000,43.807619,-82.88968,63,5,20.609,,,,,25.411,,,,,33.402,,,,,,32.695,,,,,,,30.09,,
260,20072,54743260010661,2000,44.501489,-83.847254,69,5,75.295,,,,,82.234,,,,,87.037,,,,,,107.743,,,,,,,124.377,,
261,20073,54953653010661,2000,44.258055,-85.967397,101,5,25.998,,,,,24.818,,,,,15.561,,,,,7.325,,,,,,,6.567,,,
262,20073,54692026010661,2001,45.236711,-84.432165,31,5,,73.955,,,,,85.761,,,,,109.705,,,,,,138.933,,,,,,,154.89,
263,20074,55340332010661,2000,45.450484,-84.197802,141,5,116.369,,,,,120.149,,,,,129.997,,,,,152.123,,,,,,,201.888,,,
264,20074,55047512010661,2000,45.939556,-87.505382,109,5,103.867,,,,,104.498,,,,,105.013,,,,,,114.802,,,,,,,124.638,,
265,20074,55312978010661,2000,44.664844,-84.100511,135,5,118.665,,,,,129.37,,,,,131.196,,,,,,68.665,,,,,,,81.117,,
266,20075,54745694010661,2002,42.487474,-86.011902,5,5,,,158.542,,,,,159.972,,,,,185.6,,,,,,203.752,,,,,,,230.882
267,20075,54547400010661,2000,46.193938,-86.865211,3,5,17.378,,,,,22.794,,,,,35.56,,,,,,51.806,,,,,,,75.986,,
268,20075,55573916010661,2001,43.318726,-83.813621,145,5,,161.318,,,,,170.051,,,,,145.936,,,,,,151.856,,,,,,,157.778,
269,20075,55136012010661,2002,43.021925,-85.251994,67,5,,,66.337,,,,,82.127,,,,,97.68,,,,,,69.078,,,,,,,86.821
270,20075,55006721010661,2002,42.875532,-83.718979,49,5,,,22.964,,,,,34.226,,,,,35.152,,,,,,49.777,,,,,,,69.872
271,20075,55173833010661,2000,43.379185,-86.226577,121,5,20.365,,,,,27.615,,,,,38.021,,,,,,37.2,,,,,,,50.529,,
272,20076,55295928010661,2001,45.524517,-87.496625,109,5,,195.576,,,,,216.062,,,,,225.628,,,,,,,239.699,,,,,,,205.957
273,20076,54946139010661,2000,44.207001,-85.994601,101,5,58.427,,,,,67.788,,,,,78.984,,,,,,89.068,,,,,,,107.684,,
274,20076,55213342010661,2002,46.227047,-88.754779,71,5,,,84.016,,,,,92.825,,,,,100.874,,,,,,80.835,,,,,,,64.316
275,20076,55378962010661,2000,43.097315,-82.545816,147,5,48.04,,,,,52.025,,,,,64.185,,,,,69.599,,,,,,,84.812,,,
276,20076,54753791010661,2002,44.960231,-83.449778,7,5,,,193.612,,,,,219.077,,,,,230.797,,,,,,275.563,,,,,,,162.473
277,20076,54844461010661,2002,45.426837,-84.299711,31,5,,,72.491,,,,,73.486,,,,,75.768,,,,,,89.376,,,,,,,100.963
278,20077,55186293010661,2000,43.803693,-85.828305,123,5,122.207,,,,,132.999,,,,,138.838,,,,,168.331,,,,,,,100.389,,,
279,20077,55312786010661,2002,42.47121,-83.975981,93,5,,,97.147,,,,,108.098,,,,,47.78,,,,,,43.03,,,,,,,24.938
280,20078,54547064010661,2000,46.177855,-87.043512,3,5,91.53,,,,,95.924,,,,,107.411,,,,,,104.7,,,,,,,71.586,,
281,20078,54578588010661,2000,41.975118,-84.964116,23,5,86.148,,,,,137.2,,,,,90.167,,,,,92.107,,,,,,,109.932,,,
282,20078,55048774010661,2001,44.156341,-85.846725,85,5,,117.615,,,,,123.887,,,,,141.84,,,,,,153.38,,,,,,,142.018,
283,20078,54874244010661,2001,41.990018,-84.750089,59,5,,71.677,,,,,90.983,,,,,73.941,,,,,84.51,,,,,,,65.511,,
284,20078,54896273010661,2001,47.098783,-88.565575,61,5,,170.886,,,,,145.425,,,,,155.79,,,,,,170.962,,,,,,,149.161,
285,20078,55300037010661,2002,44.880553,-86.00226,89,5,,,284.76,,,,,278.444,,,,,332.437,,,,,,292.943,,,,,,,263.188
286,20079,55744634010661,2002,42.955061,-85.973866,139,5,,,149.53,,,,,158.122,,,,,175.879,,,,,,142.086,,,,,,,151.033
287,20079,54671754010661,2001,42.140974,-86.379007,21,5,,47.591,,,,,63.186,,,,,89.774,,,,,,105.74,,,,,,,129.906,
288,20079,54836532010661,2000,43.047749,-83.442599,87,5,65.739,,,,,78.077,,,,,84.465,,,,,91.186,,,,,,,108.254,,,
289,20079,54816393010661,2002,42.212095,-85.211934,25,5,,,106.688,,,,,57.763,,,,,49.432,,,,,,45.612,,,,,,,54.811
290,20079,55622368010661,2002,42.63688,-83.544467,125,5,,,166.655,,,,,182.005,,,,,193.984,,,,,,201.7,,,,,,,216.705
291,20079,54989713010661,2002,42.488968,-84.995033,45,5,,,9.627,,,,,10.933,,,,,12.609,,,,,,1.068,,,,,,,0.557
292,20080,55318180010661,2000,44.555823,-84.31057,135,5,39.478,,,,,43.185,,,,,41.994,,,,,42.591,,,,,,,30.75,,,
293,20080,55027966010661,2000,44.034714,-86.083525,105,5,85.011,,,,,88.775,,,,,80.078,,,,,,70.857,,,,,,,45.683,,
294,20081,55401666010661,2000,46.380444,-86.049062,153,5,8.632,,,,,10.899,,,,,17.257,,,,,,23.593,,,,,,,32.288,,
295,20082,55391736010661,2000,43.429691,-83.058671,151,5,0.795,,,,,1.818,,,,,2.077,,,,,4.828,,,,,,,4.811,,,
296,20082,54617353010661,2000,44.592425,-84.434629,39,5,63.68,,,,,77.245,,,,,93.871,,,,,98.559,,,,,,,114.222,,,
297,20082,55530298010661,2001,45.407236,-84.173112,141,5,,30.727,,,,,33.8,,,,,49.205,,,,,58.765,,,,,,,74.926,,
298,20083,55407139010661,2002,46.614932,-88.028547,103,5,,,28.439,,,,,55.205,,,,,70.775,,,,,,68.715,,,,,,,73.015
299,20083,55033968010661,2000,43.894188,-86.138108,105,5,208.669,,,,,226.815,,,,,254.015,,,,,,283.823,,,,,,,304.059,,
300,20083,55328300010661,2000,44.898912,-84.446334,137,5,43.886,,,,,53.216,,,,,58.752,,,,,,62.1,,,,,,,67.248,,
301,20083,55566141010661,2001,44.336459,-84.518788,143,5,,44.619,,,,,55.099,,,,,68.964,,,,,,,93.779,,,,,,,102.215
302,20083,54919799010661,2001,42.705033,-84.443186,65,5,,40.017,,,,,54.076,,,,,12.915,,,,,,18.818,,,,,,,27.129,
303,20083,55317255010661,2001,43.79279,-84.193661,111,5,,106.059,,,,,119.823,,,,,39.727,,,,,,39.555,,,,,,,168.055,
304,20086,54577118010661,2000,41.872289,-86.543528,21,5,161.521,,,,,151.033,,,,,187.595,,,,,,140.846,,,,,,,127.258,,
305,20086,54814762010661,2000,48.16561,-88.501249,83,5,89.324,,,,,108.648,,,,,147.628,,,,,,184.775,,,,,,,205.684,,
306,20088,55107158010661,2000,43.609795,-84.565278,111,5,4.149,,,,,5.338,,,,,6.717,,,,,,10.107,,,,,,,15.732,,
307,20088,55631791010661,2001,42.782971,-84.201863,155,5,,40.822,,,,,51.506,,,,,49.462,,,,,,67.916,,,,,,,84.248,
308,20089,55299187010661,2002,45.035253,-86.094324,89,5,,,311.31,,,,,319.116,,,,,322.615,,,,,,382.614,,,,,,,355.273
309,20089,54998204010661,2001,44.561276,-85.10679,79,5,,72.085,,,,,66.846,,,,,78.351,,,,,,73.486,,,,,,,77.957,
310,20089,54927310010661,2001,44.281031,-83.841701,69,5,,101.588,,,,,117.716,,,,,158.197,,,,,,,83.553,,,,,,,114.125
311,20089,54642012010661,2001,45.01591,-85.039852,9,5,,138.371,,,,,152.497,,,,,178.515,,,,,,208.335,,,,,,,219.925,
312,20090,55033960010661,2001,47.949479,-89.115888,83,5,,150.479,,,,,164.938,,,,,164.47,,,,,,115.361,,,,,,,118.372,
313,20090,55325449010661,2000,44.987603,-84.40373,137,5,4.351,,,,,5.227,,,,,6.153,,,,,10.11,,,,,,,13.084,,,
314,20090,54636504010661,2001,45.012483,-83.443087,7,5,,30.629,,,,,29.251,,,,,23.92,,,,,20.962,,,,,,,22.204,,
315,20090,55404874010661,2001,43.49432,-86.30931,127,5,,22.77,,,,,37.363,,,,,48.485,,,,,,82.163,,,,,,,110.677,
316,20090,55185585010661,2000,43.421806,-86.102881,121,5,119.852,,,,,120.838,,,,,129.865,,,,,,143.948,,,,,,,166.118,,
317,20091,55401979010661,2002,44.190625,-86.056311,101,5,,,151.004,,,,,163.649,,,,,176.498,,,,,,203.782,,,,,,,232.087
318,20091,55415795010661,2001,46.941648,-89.013153,131,5,,124.689,,,,,139.707,,,,,147.778,,,,,171.427,,,,,,,180.1,,
319,20091,55042888010661,2001,44.147061,-85.699228,85,5,,127.506,,,,,160.118,,,,,171.277,,,,,194.278,,,,,,,222.008,,
320,20091,55703833010661,2002,44.114888,-85.119299,133,5,,,30.075,,,,,40.428,,,,,56.738,,,,,,84.293,,,,,,,80.214
321,20092,55176204010661,2000,43.165457,-86.291993,121,5,180.565,,,,,174.693,,,,,228.948,,,,,,248.781,,,,,,,283.957,,
322,20093,54953109010661,2000,44.350268,-85.899843,101,5,209.88,,,,,229.829,,,,,282.305,,,,,288.383,,,,,,,333.739,,,
323,20093,55649889010661,2001,42.30084,-85.786317,159,5,,25.326,,,,,26.615,,,,,31.041,,,,,,,45.058,,,,,,,59.564
324,20093,55593869010661,2001,43.393598,-82.546528,151,5,,38.024,,,,,24.021,,,,,48.022,,,,,,64.319,,,,,,,44.987,
325,20093,54831642010661,2000,43.954863,-85.971719,85,5,62.351,,,,,75.921,,,,,93.287,,,,,122.159,,,,,,,153.633,,,
326,20093,55726877010661,2002,44.581701,-84.17261,135,5,,,77.065,,,,,85.48,,,,,93.871,,,,,,100.143,,,,,,,124.701
327,20093,54987892010661,2001,42.209662,-85.673438,77,5,,19.601,,,,,19.224,,,,,22.355,,,,,,38.567,,,,,,,50.219,
328,20094,55316602010661,2001,43.790019,-84.461337,111,5,,51.9,,,,,57.159,,,,,61.152,,,,,,71.288,,,,,,,97.587,
329,20094,55037319010661,2000,43.884738,-86.105135,105,5,230.53,,,,,268.529,,,,,279.371,,,,,,317.942,,,,,,,359.511,,
330,20095,54618650010661,2000,44.633852,-84.490533,39,5,76.408,,,,,82.714,,,,,77.609,,,,,62.976,,,,,,,35.743,,,
331,20095,54853236010661,2001,46.319445,-89.060317,53,5,,22.281,,,,,29.905,,,,,41.723,,,,,,66.436,,,,,,,92.17,
332,20095,54788240010661,2001,45.885965,-88.047398,43,5,,160.164,,,,,172.728,,,,,188.566,,,,,,202.877,,,,,,,223.24,
333,20095,54755080010661,2001,45.979177,-86.92501,41,5,,39.444,,,,,47.09,,,,,59.582,,,,,,69.821,,,,,,,79.392,
334,20095,55610764010661,2002,43.732286,-85.599656,123,5,,,129.865,,,,,158.795,,,,,174.248,,,,,,186.079,,,,,,,188.573
335,20095,54704020010661,2000,47.055755,-88.823724,61,5,157.257,,,,,179.985,,,,,181.584,,,,,199.727,,,,,,,212.332,,,
336,20095,54686675010661,2001,45.634285,-84.398529,31,5,,75.607,,,,,84.482,,,,,104.15,,,,,,113.839,,,,,,,120.321,
337,20096,54992459010661,2002,45.73012,-84.834267,47,5,,,85.38,,,,,84.072,,,,,96.659,,,,,,93.594,,,,,,,16.065
338,20096,62227590010661,2000,44.348922,-85.772096,165,5,103.439,,,,,121.457,,,,,133.63,,,,,121.625,,,,,,,107.978,,,
339,20096,55542987010661,2001,45.254929,-83.43296,141,5,,80.007,,,,,83.816,,,,,100.424,,,,,,113.478,,,,,,,128.489,
340,20096,55298500010661,2002,44.804915,-86.016667,89,5,,,53.503,,,,,70.405,,,,,74.86,,,,,,86.776,,,,,,,119.242
341,20097,55112107010661,2001,46.321684,-85.671519,95,5,,44.037,,,,,60.962,,,,,88.266,,,,,,120.319,,,,,,,148.975,
342,20097,55215380010661,2000,43.71439,-85.646264,123,5,142.625,,,,,149.162,,,,,147.151,,,,,,177.265,,,,,,,203.123,,
343,20097,54935079010661,2001,44.449373,-83.657313,69,5,,103.058,,,,,113.468,,,,,136.618,,,,,,165.949,,,,,,,175.616,
344,20098,55119166010661,2002,43.949606,-82.721098,63,5,,,20.053,,,,,22.922,,,,,31.782,,,,,,5.251,,,,,,,2.546
345,20098,54614280010661,2000,44.531302,-84.630275,39,5,5.279,,,,,8.652,,,,,13.11,,,,,20.292,,,,,,,20.944,,,
346,20098,54929005010661,2001,44.235403,-83.691538,69,5,,155.668,,,,,169.985,,,,,177.511,,,,,,214.753,,,,,,,246.024,
347,20099,54837209010661,2000,43.1697,-83.269565,87,5,13.943,,,,,13.976,,,,,24.029,,,,,28.919,,,,,,,17.013,,,
348,20099,55109114010661,2000,43.522733,-84.247766,111,5,25.864,,,,,52.71,,,,,71.893,,,,,78.72,,,,,,,125.291,,,
349,20099,54875040010661,2001,41.849757,-84.465761,59,5,,76.146,,,,,77.72,,,,,102.481,,,,,,129.177,,,,,,,174.36,
350,20099,54585607010661,2000,45.61076,-84.296714,31,5,67.63,,,,,84.621,,,,,102.774,,,,,,122.439,,,,,,,137.9,,
351,20100,55314940010661,2000,44.5207,-84.057432,135,5,43.518,,,,,52.193,,,,,61.295,,,,,74.737,,,,,,,86.509,,,
352,20100,55057258010661,2001,43.166026,-83.363238,87,5,,250.233,,,,,218.363,,,,,263.245,,,,,,300.473,,,,,,,339.164,
353,20100,55651832010661,2001,42.376922,-84.09,161,5,,9.025,,,,,14.801,,,,,14.442,,,,,19.997,,,,,,,22.582,,
354,20100,54915814010661,2002,44.749361,-84.812293,39,5,,,83.256,,,,,101.902,,,,,142.708,,,,,,153.775,,,,,,,193.37
355,20101,55035207010661,2000,44.113724,-86.381832,105,5,108.789,,,,,122.796,,,,,138.487,,,,,146.276,,,,,,,163.514,,,
356,20101,55175110010661,2000,43.354604,-86.06031,121,5,29.5,,,,,37.57,,,,,65.174,,,,,,104.472,,,,,,,161.363,,
357,20101,60372694010661,2001,44.240459,-85.650307,165,5,,176.574,,,,,208.502,,,,,203.173,,,,,,222.855,,,,,,,221.36,
358,20101,55725037010661,2002,44.672875,-84.338248,135,5,,,60.155,,,,,54.274,,,,,77.606,,,,,,70.836,,,,,,,91.631
359,20102,54582219010661,2000,45.599406,-85.51531,29,5,213.145,,,,,203.451,,,,,202.666,,,,,,241.487,,,,,,,278.993,,
360,20102,54603987010661,2000,44.055378,-85.062396,35,5,93.688,,,,,112.079,,,,,120.917,,,,,,127.772,,,,,,,125.704,,
361,20103,54662634010661,2000,42.915178,-83.518513,49,5,19.014,,,,,24.934,,,,,27.929,,,,,36.336,,,,,,,36.318,,,
362,20103,55376247010661,2002,46.031522,-84.962014,97,5,,,157.805,,,,,169.966,,,,,187.354,,,,,,168.875,,,,,,,184.85
363,20103,55163157010661,2000,44.904904,-84.272888,119,5,206.911,,,,,219.985,,,,,241.676,,,,,246.992,,,,,,,271.253,,,
364,20103,54711073010661,2002,44.731189,-83.397845,1,5,,,33.797,,,,,46.093,,,,,67.305,,,,,,80.756,,,,,,,86.834
365,20103,55083159010661,2001,42.491518,-84.019207,93,5,,38.778,,,,,44.633,,,,,59.146,,,,,,73.315,,,,,,,91.372,
366,20103,54691760010661,2000,46.186319,-89.304418,53,5,324.163,,,,,302.82,,,,,276.254,,,,,,291.32,,,,,,,309.711,,
367,20104,55499722010661,2001,44.540476,-84.048563,135,5,,21.712,,,,,26.493,,,,,35.304,,,,,,40.095,,,,,,,41.548,
368,20105,54718699010661,2000,46.707255,-88.806191,61,5,180.28,,,,,189.667,,,,,201.422,,,,,223.869,,,,,,,234.712,,,
369,20105,55317072010661,2000,44.524019,-83.950093,135,5,46.316,,,,,47.401,,,,,64.962,,,,,90.438,,,,,,,124.887,,,
370,20106,54586402010661,2000,45.432772,-84.51876,31,5,129.333,,,,,122.385,,,,,123.3,,,,,,143.748,,,,,,,110.503,,
371,20106,55406736010661,2001,44.413023,-84.322926,129,5,,1.645,,,,,8.921,,,,,29.961,,,,,,,41.871,,,,,,,45.459
372,20106,55154188010661,2000,45.065754,-84.010985,119,5,14.301,,,,,21.263,,,,,32.926,,,,,,59.545,,,,,,,67.647,,
373,20107,54941489010661,2000,44.425286,-86.094341,101,5,5.006,,,,,9.577,,,,,16.512,,,,,,23.718,,,,,,,24.185,,
374,20107,54817458010661,2000,47.913598,-89.17139,83,5,183.565,,,,,160.693,,,,,162.949,,,,,,191.966,,,,,,,157.314,,
375,20107,55117885010661,2000,44.291433,-85.121194,113,5,25.575,,,,,34.486,,,,,37.086,,,,,,42.552,,,,,,,47.452,,
376,20107,54634432010661,2001,45.081738,-83.440547,7,5,,44.32,,,,,57.646,,,,,86.084,,,,,,115.913,,,,,,,121.415,
377,20108,55639386010661,2001,43.391643,-83.218469,157,5,,3.782,,,,,10.365,,,,,27.952,,,,,,39.905,,,,,,,81.87,
378,20108,54604625010661,2000,44.010886,-84.65267,35,5,43.873,,,,,38.937,,,,,50.699,,,,,,32.396,,,,,,,28.352,,
379,20108,55290821010661,2002,43.039214,-83.18472,87,5,,,281.665,,,,,247.629,,,,,168.504,,,,,,217.715,,,,,,,214.615
380,20109,55638903010661,2001,43.309282,-83.489176,157,5,,30.564,,,,,33.674,,,,,45.81,,,,,,54.244,,,,,,,63.112,
381,20109,55775922010661,2002,44.350161,-84.466218,143,5,,,4.045,,,,,17.081,,,,,39.491,,,,,,61.731,,,,,,,99.324
382,20109,55311824010661,2002,42.662559,-83.898263,93,5,,,30.486,,,,,49.385,,,,,67.842,,,,,,83.452,,,,,,,99.513
