PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha
3486,29883266010497,2009,48.64836,-121.589352,73,2,,,,,,,,,378.316,,,,,,,,,,353.531,,,
3487,29883268010497,2009,48.690388,-117.240054,51,2,,,,,,,,,288.365,,,,,,,,,,315.936,,,
3488,29883271010497,2009,47.286265,-120.755714,37,2,,,,,,,,,183.962,,,,,,,,,,184.322,,,
3489,29883272010497,2009,47.626515,-120.627457,7,2,,,,,,,,,138.541,,,,,,,,,,166.93,,,
3490,29883273010497,2009,45.902288,-122.215267,59,2,,,,,,,,,870.74,,,,,,,,,,920.804,,,
3491,29883274010497,2009,46.561319,-121.645948,41,2,,,,,,,,,271.156,,,,,,,,,,299.212,,,
3492,29883275010497,2009,48.23672,-121.556253,61,2,,,,,,,,,651.645,,,,,,,,,,782.524,,,
3493,29883276010497,2009,48.413425,-117.703226,65,2,,,,,,,,,212.567,,,,,,,,,,240.474,,,
3494,29883277010497,2009,48.523394,-118.48162,19,2,,,,,,,,,19.84,,,,,,,,,,63.401,,,
3495,29883278010497,2009,48.106458,-120.173279,47,2,,,,,,,,,67.358,,,,,,,,,,41.552,,,
3496,29883279010497,2009,46.14522,-121.942173,59,2,,,,,,,,,362.236,,,,,,,,,,450.279,,,
3497,29883280010497,2009,48.279961,-117.061593,51,2,,,,,,,,,111.137,,,,,,,,,,122.461,,,
3498,29883281010497,2009,47.683609,-120.61992,7,2,,,,,,,,,111.782,,,,,,,,,,126.279,,,
3499,29883282010497,2009,47.455987,-123.579358,27,2,,,,,,,,,111.186,,,,,,,,,,61.581,,,
3500,29883284010497,2009,46.062835,-121.721427,59,2,,,,,,,,,302.454,,,,,,,,,,292.792,,,
3501,29883286010497,2009,47.892756,-123.115659,9,2,,,,,,,,,617.503,,,,,,,,,,594.352,,,
3502,29883290010497,2009,46.496743,-123.882302,49,2,,,,,,,,,190.167,,,,,,,,,,231.344,,,
3503,29883292010497,2009,46.486053,-121.59801,41,2,,,,,,,,,469.653,,,,,,,,,,487.048,,,
3504,29883299010497,2009,46.545621,-123.030415,41,2,,,,,,,,,42.644,,,,,,,,,,136.299,,,
3505,29883300010497,2009,46.53356,-121.749165,41,2,,,,,,,,,669.082,,,,,,,,,,717.801,,,
3506,29883301010497,2009,46.529104,-121.250392,77,2,,,,,,,,,159.826,,,,,,,,,,174.925,,,
3507,29883308010497,2009,46.559849,-121.407557,41,2,,,,,,,,,435.719,,,,,,,,,,402.582,,,
3508,29883313010497,2009,47.872628,-123.107887,9,2,,,,,,,,,201.187,,,,,,,,,,240.401,,,
3509,29883315010497,2009,47.857592,-121.280929,61,2,,,,,,,,,75.068,,,,,,,,,,153.685,,,
3510,29883316010497,2009,47.857897,-120.79138,7,2,,,,,,,,,355.2,,,,,,,,,,373.947,,,
3511,29883325010497,2009,47.892697,-120.407635,7,2,,,,,,,,,58.844,,,,,,,,,,69.529,,,
3512,29883329010497,2009,47.962912,-124.209066,9,2,,,,,,,,,345.949,,,,,,,,,,405.666,,,
3513,29883330010497,2009,47.971811,-123.664196,9,2,,,,,,,,,920.149,,,,,,,,,,887.384,,,
3514,29883331010497,2009,47.8086,-121.02978,7,2,,,,,,,,,386.259,,,,,,,,,,392.233,,,
3515,29883332010497,2009,48.62313,-121.399669,57,2,,,,,,,,,279.599,,,,,,,,,,305.034,,,
3516,29883333010497,2009,46.996224,-121.163339,77,2,,,,,,,,,126.597,,,,,,,,,,127.777,,,
3517,29883334010497,2009,48.784576,-117.383181,51,2,,,,,,,,,233.598,,,,,,,,,,270.635,,,
3518,29883335010497,2009,46.144844,-121.655262,59,2,,,,,,,,,303.508,,,,,,,,,,326.877,,,
3519,29883336010497,2009,46.194532,-121.792946,59,2,,,,,,,,,956.742,,,,,,,,,,988.238,,,
3520,29883337010497,2009,48.273503,-121.463223,61,2,,,,,,,,,226.917,,,,,,,,,,252.309,,,
3521,29883339010497,2009,47.33804,-123.508381,45,2,,,,,,,,,133.022,,,,,,,,,,211.311,,,
3522,29883340010497,2009,48.498857,-121.554512,57,2,,,,,,,,,232.633,,,,,,,,,,283.538,,,
3523,29883352010497,2009,46.614336,-122.318601,41,2,,,,,,,,,343.524,,,,,,,,,,389.767,,,
3524,29883362010497,2009,46.544886,-123.236191,41,2,,,,,,,,,128.724,,,,,,,,,,211.425,,,
3525,29883363010497,2009,46.636436,-121.959763,41,2,,,,,,,,,29.818,,,,,,,,,,73.065,,,
3526,29883366010497,2009,47.973934,-121.861925,61,2,,,,,,,,,137.266,,,,,,,,,,182.498,,,
3527,29883367010497,2009,47.924758,-120.574795,7,2,,,,,,,,,136.174,,,,,,,,,,149.825,,,
3528,29883371010497,2009,47.977271,-123.824141,9,2,,,,,,,,,91.606,,,,,,,,,,93.145,,,
3529,29883372010497,2009,47.970779,-123.29466,9,2,,,,,,,,,179.714,,,,,,,,,,209.97,,,
3530,29883377010497,2009,47.864073,-118.429083,19,2,,,,,,,,,5.883,,,,,,,,,,6.351,,,
3531,29883379010497,2009,47.86199,-117.913521,65,2,,,,,,,,,37.808,,,,,,,,,,50.322,,,
3532,29883381010497,2009,48.022464,-123.464838,9,2,,,,,,,,,133.674,,,,,,,,,,120.4,,,
3533,29883382010497,2009,48.016113,-122.938888,31,2,,,,,,,,,156.768,,,,,,,,,,262.956,,,
3534,29883383010497,2009,48.004228,-121.684903,61,2,,,,,,,,,328.824,,,,,,,,,,360.845,,,
3535,29883385010497,2009,48.004704,-121.12816,61,2,,,,,,,,,36.892,,,,,,,,,,36.868,,,
3536,29883390010497,2009,46.658302,-123.873987,49,2,,,,,,,,,206.747,,,,,,,,,,225.597,,,
3537,29883393010497,2009,46.675413,-121.60703,41,2,,,,,,,,,523.554,,,,,,,,,,600.457,,,
3538,29883400010497,2009,46.68243,-123.019549,41,2,,,,,,,,,44.73,,,,,,,,,,115.171,,,
3539,29883402010497,2009,46.679955,-121.817813,41,2,,,,,,,,,347.547,,,,,,,,,,402.71,,,
3540,29883403010497,2009,46.718553,-121.448755,41,2,,,,,,,,,319.329,,,,,,,,,,338.495,,,
3541,29883404010497,2009,46.674515,-121.247167,77,2,,,,,,,,,298.376,,,,,,,,,,241.561,,,
3542,29883411010497,2009,47.916308,-117.731036,65,2,,,,,,,,,99.735,,,,,,,,,,121.136,,,
3543,29883413010497,2009,48.064729,-123.155871,9,2,,,,,,,,,87.285,,,,,,,,,,150.794,,,
3544,29883415010497,2009,48.056184,-122.595881,29,2,,,,,,,,,110.804,,,,,,,,,,179.476,,,
3545,29883416010497,2009,48.013602,-121.722198,61,2,,,,,,,,,101.604,,,,,,,,,,165.731,,,
3546,29883418010497,2009,48.049098,-120.800683,7,2,,,,,,,,,52.096,,,,,,,,,,37.361,,,
3547,29883423010497,2009,47.894246,-117.188625,63,2,,,,,,,,,51.083,,,,,,,,,,93.842,,,
3548,29883425010497,2009,48.063039,-124.068973,9,2,,,,,,,,,435.295,,,,,,,,,,580.107,,,
3549,29883427010497,2009,48.071505,-122.23644,61,2,,,,,,,,,81.721,,,,,,,,,,153.462,,,
3550,29883428010497,2009,48.091834,-120.610203,7,2,,,,,,,,,17.88,,,,,,,,,,15.505,,,
3551,29883429010497,2009,48.040994,-120.463731,7,2,,,,,,,,,91.3,,,,,,,,,,106.371,,,
3552,29883432010497,2009,46.748092,-123.239052,41,2,,,,,,,,,351.316,,,,,,,,,,386.631,,,
3553,29883434010497,2009,46.720628,-121.095096,77,2,,,,,,,,,39.509,,,,,,,,,,43.009,,,
3554,29883435010497,2009,46.694424,-120.92452,77,2,,,,,,,,,78.05,,,,,,,,,,102.203,,,
3555,29883448010497,2009,46.802169,-124.08069,27,2,,,,,,,,,182.313,,,,,,,,,,247.221,,,
3556,29883451010497,2009,46.815838,-122.17909,53,2,,,,,,,,,590.686,,,,,,,,,,608.069,,,
3557,29883452010497,2009,46.784091,-121.958222,53,2,,,,,,,,,318.458,,,,,,,,,,388.321,,,
3558,29883453010497,2009,46.826189,-121.315375,77,2,,,,,,,,,109.494,,,,,,,,,,100.201,,,
3559,29883454010497,2009,48.108822,-124.251069,9,2,,,,,,,,,104.879,,,,,,,,,,113.072,,,
3560,29883456010497,2009,48.116392,-123.663314,9,2,,,,,,,,,171.217,,,,,,,,,,242.728,,,
3561,29883458010497,2009,48.080973,-120.095986,47,2,,,,,,,,,127.599,,,,,,,,,,124.991,,,
3562,29883469010497,2009,48.695698,-121.10686,73,2,,,,,,,,,96.392,,,,,,,,,,104.449,,,
3563,29883473010497,2009,48.57784,-117.469102,51,2,,,,,,,,,262.954,,,,,,,,,,291.104,,,
3564,29883480010497,2009,46.861465,-123.584239,27,2,,,,,,,,,123.788,,,,,,,,,,134.253,,,
3565,29883481010497,2009,46.831383,-123.372646,27,2,,,,,,,,,553.285,,,,,,,,,,596.701,,,
3566,29883499010497,2009,48.686661,-118.910456,47,2,,,,,,,,,49.64,,,,,,,,,,26.609,,,
3567,29883500010497,2009,48.66459,-118.353271,19,2,,,,,,,,,142.605,,,,,,,,,,130.447,,,
3568,29883501010497,2009,48.595214,-117.105855,51,2,,,,,,,,,101.301,,,,,,,,,,135.861,,,
3569,29883503010497,2009,48.768076,-121.672002,73,2,,,,,,,,,397.843,,,,,,,,,,449.784,,,
3570,29883505010497,2009,48.747008,-119.833029,47,2,,,,,,,,,227.622,,,,,,,,,,217.972,,,
3571,29883510010497,2009,48.768351,-119.989268,47,2,,,,,,,,,142.343,,,,,,,,,,93.749,,,
3572,29883512010497,2009,48.711303,-118.194717,19,2,,,,,,,,,161.968,,,,,,,,,,207.542,,,
3573,29883514010497,2009,48.681348,-117.679037,65,2,,,,,,,,,171.299,,,,,,,,,,192.711,,,
3574,29883518010497,2009,48.791493,-119.085045,47,2,,,,,,,,,277.042,,,,,,,,,,281.719,,,
3575,29883522010497,2009,46.909172,-122.390431,53,2,,,,,,,,,2.985,,,,,,,,,,44.232,,,
3576,29883523010497,2009,46.896947,-121.130764,77,2,,,,,,,,,92.199,,,,,,,,,,128.226,,,
3577,29883539010497,2009,47.003083,-121.667003,53,2,,,,,,,,,367.089,,,,,,,,,,382.399,,,
3578,29883542010497,2009,48.721756,-117.310455,51,2,,,,,,,,,191.038,,,,,,,,,,224.374,,,
3579,29883547010497,2009,48.750642,-117.492427,51,2,,,,,,,,,76.449,,,,,,,,,,122.237,,,
3580,29883549010497,2009,48.941589,-122.254274,73,2,,,,,,,,,86.62,,,,,,,,,,169.147,,,
3581,29883551010497,2009,48.952275,-121.915983,73,2,,,,,,,,,299.111,,,,,,,,,,315.881,,,
3582,29883552010497,2009,48.885036,-120.790967,73,2,,,,,,,,,335.711,,,,,,,,,,230.98,,,
3583,29883554010497,2009,48.872075,-120.200143,47,2,,,,,,,,,23.328,,,,,,,,,,27.505,,,
3584,29883555010497,2009,48.827949,-118.930681,47,2,,,,,,,,,111.572,,,,,,,,,,125.446,,,
3585,40220079010497,2010,45.608116,-122.072063,59,2,,,,,,,,,,305.44,,,,,,,,,,302.329,,
3586,40220080010497,2010,45.653423,-122.068285,59,2,,,,,,,,,,332.842,,,,,,,,,,394.608,,
3587,40220087010497,2010,45.756615,-122.142779,59,2,,,,,,,,,,329.257,,,,,,,,,,391.442,,
3588,40220093010497,2010,45.831575,-121.41213,39,2,,,,,,,,,,85.007,,,,,,,,,,130.819,,
3589,40220094010497,2010,45.835317,-121.078706,39,2,,,,,,,,,,82.047,,,,,,,,,,87.398,,
3590,40220096010497,2010,45.855334,-122.280919,11,2,,,,,,,,,,60.231,,,,,,,,,,67.491,,
3591,40220100010497,2010,45.89927,-121.972019,59,2,,,,,,,,,,311.905,,,,,,,,,,362.313,,
3592,40220104010497,2010,45.947466,-121.758937,59,2,,,,,,,,,,297.634,,,,,,,,,,404.248,,
3593,40220105010497,2010,45.938483,-121.624332,59,2,,,,,,,,,,63.094,,,,,,,,,,125.803,,
3594,40220107010497,2010,45.976024,-121.443312,39,2,,,,,,,,,,151.882,,,,,,,,,,187.943,,
3595,40220114010497,2010,46.003057,-121.123262,39,2,,,,,,,,,,190.356,,,,,,,,,,218.725,,
3596,40220118010497,2010,46.041416,-121.975291,59,2,,,,,,,,,,348.174,,,,,,,,,,328.71,,
3597,40220123010497,2010,46.086793,-121.617713,59,2,,,,,,,,,,294.721,,,,,,,,,,299.989,,
3598,40220127010497,2010,46.09526,-121.821615,59,2,,,,,,,,,,155.174,,,,,,,,,,180.289,,
3599,40220128010497,2010,46.14046,-121.755512,59,2,,,,,,,,,,705.496,,,,,,,,,,754.932,,
3600,40220129010497,2010,46.108795,-121.304599,77,2,,,,,,,,,,253.966,,,,,,,,,,300.504,,
3601,40220138010497,2010,46.007818,-117.485802,23,2,,,,,,,,,,44.761,,,,,,,,,,79.805,,
3602,40220139010497,2010,46.192221,-122.859216,15,2,,,,,,,,,,106.749,,,,,,,,,,185.437,,
3603,40220140010497,2010,46.190455,-122.361985,15,2,,,,,,,,,,10.457,,,,,,,,,,24.956,,
3604,40220141010497,2010,46.175588,-121.125039,77,2,,,,,,,,,,222.598,,,,,,,,,,288.73,,
3605,40220147010497,2010,46.036187,-117.351181,3,2,,,,,,,,,,10.574,,,,,,,,,,31.651,,
3606,40220150010497,2010,46.213582,-122.011232,59,2,,,,,,,,,,354.688,,,,,,,,,,349.365,,
3607,40220151010497,2010,46.190403,-120.802304,77,2,,,,,,,,,,153.318,,,,,,,,,,197.996,,
3608,40220157010497,2010,46.24155,-121.681538,59,2,,,,,,,,,,257.155,,,,,,,,,,315.966,,
3609,40220163010497,2010,46.15911,-117.86204,13,2,,,,,,,,,,167.732,,,,,,,,,,205.56,,
3610,40220165010497,2010,46.292432,-123.100381,15,2,,,,,,,,,,137.729,,,,,,,,,,273.247,,
3611,40220167010497,2010,46.27908,-121.362666,77,2,,,,,,,,,,20.901,,,,,,,,,,54.215,,
3612,40220171010497,2010,46.16055,-117.499106,23,2,,,,,,,,,,80.746,,,,,,,,,,70.322,,
3613,40220173010497,2010,46.314041,-122.803094,15,2,,,,,,,,,,74.345,,,,,,,,,,112.973,,
3614,40220175010497,2010,46.282,-121.543181,59,2,,,,,,,,,,299.055,,,,,,,,,,334.846,,
3615,40220176010497,2010,46.331556,-121.155155,77,2,,,,,,,,,,344.412,,,,,,,,,,329.286,,
3616,40220177010497,2010,46.29281,-120.983079,77,2,,,,,,,,,,125.185,,,,,,,,,,155.595,,
3617,40220182010497,2010,46.161152,-117.372033,3,2,,,,,,,,,,31.138,,,,,,,,,,38.494,,
3618,40220184010497,2010,46.341197,-122.894218,15,2,,,,,,,,,,215.674,,,,,,,,,,267.097,,
3619,40220192010497,2010,46.412141,-122.247959,41,2,,,,,,,,,,154.948,,,,,,,,,,207.036,,
3620,40220193010497,2010,46.38166,-122.039125,41,2,,,,,,,,,,257.852,,,,,,,,,,306.256,,
3621,40220199010497,2010,46.442807,-123.655072,49,2,,,,,,,,,,195.224,,,,,,,,,,210.233,,
3622,40220201010497,2010,46.439121,-121.890699,41,2,,,,,,,,,,58.334,,,,,,,,,,62.735,,
3623,40220202010497,2010,46.411731,-121.71499,41,2,,,,,,,,,,224.411,,,,,,,,,,253.576,,
3624,40220203010497,2010,46.426868,-121.576611,41,2,,,,,,,,,,145.673,,,,,,,,,,165.211,,
3625,40220211010497,2010,46.484484,-121.532451,41,2,,,,,,,,,,230.309,,,,,,,,,,230.782,,
3626,40220212010497,2010,46.479394,-121.01061,77,2,,,,,,,,,,88.537,,,,,,,,,,104.252,,
3627,40220220010497,2010,46.474281,-121.230096,77,2,,,,,,,,,,166.301,,,,,,,,,,149.05,,
3628,40220227010497,2010,46.591069,-121.708092,41,2,,,,,,,,,,33.443,,,,,,,,,,120.765,,
3629,40220237010497,2010,46.586329,-121.75128,41,2,,,,,,,,,,632.395,,,,,,,,,,701.765,,
3630,40220242010497,2010,46.586867,-123.669535,49,2,,,,,,,,,,74.697,,,,,,,,,,171.706,,
3631,40220244010497,2010,46.584246,-121.895196,41,2,,,,,,,,,,621.93,,,,,,,,,,601.999,,
3632,40220245010497,2010,46.58017,-121.39408,77,2,,,,,,,,,,459.811,,,,,,,,,,488.63,,
3633,40220252010497,2010,46.634771,-121.822377,41,2,,,,,,,,,,631.075,,,,,,,,,,604.53,,
3634,40220253010497,2010,46.634727,-121.604796,41,2,,,,,,,,,,261.604,,,,,,,,,,280.429,,
3635,40220254010497,2010,46.638464,-121.022031,77,2,,,,,,,,,,220.144,,,,,,,,,,233.814,,
3636,40220260010497,2010,46.691616,-122.433074,41,2,,,,,,,,,,37.293,,,,,,,,,,98.932,,
3637,40220261010497,2010,46.656475,-121.218329,77,2,,,,,,,,,,114.309,,,,,,,,,,138.004,,
3638,40220269010497,2010,46.688875,-122.086137,41,2,,,,,,,,,,600.458,,,,,,,,,,531.515,,
3639,40220270010497,2010,46.67304,-120.879802,77,2,,,,,,,,,,11.217,,,,,,,,,,20.288,,
3640,40220276010497,2010,46.742001,-122.323502,41,2,,,,,,,,,,649.71,,,,,,,,,,706.629,,
3641,40220284010497,2010,46.778152,-123.165815,41,2,,,,,,,,,,149.853,,,,,,,,,,208.469,,
3642,40220285010497,2010,46.785796,-121.597961,53,2,,,,,,,,,,233.34,,,,,,,,,,265.06,,
3643,40220286010497,2010,46.758558,-121.428489,41,2,,,,,,,,,,610.912,,,,,,,,,,590.591,,
3644,40220295010497,2010,46.835329,-123.033349,67,2,,,,,,,,,,2.456,,,,,,,,,,76.067,,
3645,40220297010497,2010,46.81876,-121.245013,77,2,,,,,,,,,,392.468,,,,,,,,,,173.192,,
3646,40220298010497,2010,46.773348,-121.106047,77,2,,,,,,,,,,129.635,,,,,,,,,,149.423,,
3647,40220302010497,2010,46.859082,-122.667339,67,2,,,,,,,,,,243.628,,,,,,,,,,70.104,,
3648,40220319010497,2010,46.896438,-123.565766,27,2,,,,,,,,,,26.326,,,,,,,,,,115.642,,
3649,40220320010497,2010,46.910663,-121.966341,53,2,,,,,,,,,,326.745,,,,,,,,,,382.523,,
3650,40220327010497,2010,46.934201,-123.229226,27,2,,,,,,,,,,299.189,,,,,,,,,,387.267,,
3651,40220329010497,2010,46.946028,-121.621982,53,2,,,,,,,,,,112.795,,,,,,,,,,102.021,,
3652,40220330010497,2010,46.921075,-121.08834,77,2,,,,,,,,,,237.694,,,,,,,,,,248.319,,
3653,40220336010497,2010,46.987616,-123.032381,67,2,,,,,,,,,,258.96,,,,,,,,,,152.699,,
3654,40220348010497,2010,47.016422,-120.949937,37,2,,,,,,,,,,40.497,,,,,,,,,,97.236,,
3655,40220352010497,2010,47.062117,-123.596881,27,2,,,,,,,,,,117.793,,,,,,,,,,192.405,,
3656,40220354010497,2010,47.052719,-121.822003,53,2,,,,,,,,,,294.788,,,,,,,,,,229.501,,
3657,40220359010497,2010,47.084054,-123.809531,27,2,,,,,,,,,,153.919,,,,,,,,,,228.954,,
3658,40220362010497,2010,47.085652,-122.011021,53,2,,,,,,,,,,143.792,,,,,,,,,,243.322,,
3659,40220363010497,2010,47.074005,-121.449017,53,2,,,,,,,,,,418.27,,,,,,,,,,457.996,,
3660,40220369010497,2010,47.130431,-123.463203,45,2,,,,,,,,,,71.74,,,,,,,,,,129.084,,
3661,40220372010497,2010,47.100936,-121.129497,37,2,,,,,,,,,,7.198,,,,,,,,,,39.861,,
3662,40220375010497,2010,47.17559,-123.804111,27,2,,,,,,,,,,556.07,,,,,,,,,,515.782,,
3663,40220376010497,2010,47.129106,-123.078351,45,2,,,,,,,,,,80.412,,,,,,,,,,164.811,,
3664,40220379010497,2010,47.12373,-120.808235,37,2,,,,,,,,,,60.181,,,,,,,,,,63.573,,
3665,40220389010497,2010,47.182923,-120.608033,37,2,,,,,,,,,,59.967,,,,,,,,,,67.918,,
3666,40220390010497,2010,47.16223,-120.442529,37,2,,,,,,,,,,20.469,,,,,,,,,,37.266,,
3667,40220394010497,2010,47.227963,-124.164105,27,2,,,,,,,,,,27.557,,,,,,,,,,35.184,,
3668,40220396010497,2010,47.204374,-122.387162,53,2,,,,,,,,,,211.35,,,,,,,,,,140.804,,
3669,40220397010497,2010,47.23224,-121.869143,33,2,,,,,,,,,,133.747,,,,,,,,,,226.208,,
3670,40220398010497,2010,47.21545,-120.295991,37,2,,,,,,,,,,67.506,,,,,,,,,,79.416,,
3671,40220404010497,2010,47.228254,-123.155233,45,2,,,,,,,,,,74.232,,,,,,,,,,114.951,,
3672,40220406010497,2010,47.279073,-121.719125,33,2,,,,,,,,,,131.725,,,,,,,,,,180.05,,
3673,40220407010497,2010,47.232128,-121.500065,33,2,,,,,,,,,,171.691,,,,,,,,,,193.407,,
3674,40220414010497,2010,47.297796,-121.336795,37,2,,,,,,,,,,470.45,,,,,,,,,,420.039,,
3675,40220415010497,2010,47.265401,-121.155699,37,2,,,,,,,,,,362.119,,,,,,,,,,397.571,,
3676,40220416010497,2010,47.278,-120.792864,37,2,,,,,,,,,,79.426,,,,,,,,,,116.203,,
3677,40220417010497,2010,47.252394,-120.64314,37,2,,,,,,,,,,103.822,,,,,,,,,,69.045,,
3678,40220421010497,2010,47.357839,-122.75838,53,2,,,,,,,,,,199.989,,,,,,,,,,250.429,,
3679,40220430010497,2010,47.332126,-124.029071,27,2,,,,,,,,,,70.932,,,,,,,,,,148.421,,
3680,40220431010497,2010,47.377582,-121.865535,33,2,,,,,,,,,,364.818,,,,,,,,,,437.607,,
3681,40220432010497,2010,47.361356,-120.639813,7,2,,,,,,,,,,110.232,,,,,,,,,,130.54,,
3682,40220437010497,2010,47.403579,-123.864896,27,2,,,,,,,,,,508.692,,,,,,,,,,594.802,,
3683,40220438010497,2010,47.376665,-123.679066,27,2,,,,,,,,,,473.393,,,,,,,,,,604.797,,
3684,40220446010497,2010,47.424256,-123.470825,45,2,,,,,,,,,,69.648,,,,,,,,,,120.378,,
3685,40220447010497,2010,47.450519,-122.968059,45,2,,,,,,,,,,69.373,,,,,,,,,,90.006,,
3686,40220448010497,2010,47.423412,-121.714738,33,2,,,,,,,,,,34.799,,,,,,,,,,77.228,,
3687,40220449010497,2010,47.413006,-121.289821,37,2,,,,,,,,,,224.3,,,,,,,,,,208.158,,
3688,40220450010497,2010,47.425332,-121.152849,37,2,,,,,,,,,,94.508,,,,,,,,,,153.174,,
3689,40220459010497,2010,47.461768,-120.851884,7,2,,,,,,,,,,51.856,,,,,,,,,,69.298,,
3690,40220464010497,2010,47.521876,-124.028446,31,2,,,,,,,,,,324.774,,,,,,,,,,429.955,,
3691,40220467010497,2010,47.460274,-120.999092,37,2,,,,,,,,,,233.95,,,,,,,,,,238.351,,
3692,40220472010497,2010,47.536238,-123.705826,31,2,,,,,,,,,,248.599,,,,,,,,,,246.77,,
3693,40220475010497,2010,47.512623,-120.652906,7,2,,,,,,,,,,109.754,,,,,,,,,,121.885,,
3694,40220481010497,2010,47.576821,-123.915578,31,2,,,,,,,,,,526.247,,,,,,,,,,625.045,,
3695,40220482010497,2010,47.584765,-123.374673,45,2,,,,,,,,,,283.918,,,,,,,,,,234.683,,
3696,40220484010497,2010,47.567901,-121.580655,33,2,,,,,,,,,,287.625,,,,,,,,,,128.593,,
3697,40220492010497,2010,47.585722,-121.763237,33,2,,,,,,,,,,129.003,,,,,,,,,,139.944,,
3698,40220493010497,2010,47.623347,-121.206734,33,2,,,,,,,,,,302.018,,,,,,,,,,329.516,,
3699,40220497010497,2010,47.633752,-124.388465,31,2,,,,,,,,,,181.605,,,,,,,,,,215.293,,
3700,40220498010497,2010,47.63372,-123.188526,31,2,,,,,,,,,,583.946,,,,,,,,,,304.917,,
3701,40220500010497,2010,47.615719,-121.427643,33,2,,,,,,,,,,92.71,,,,,,,,,,87.327,,
3702,40220502010497,2010,47.605932,-120.842315,7,2,,,,,,,,,,123.958,,,,,,,,,,116.302,,
3703,40220508010497,2010,47.674725,-124.101137,31,2,,,,,,,,,,174.996,,,,,,,,,,261.318,,
3704,40220510010497,2010,47.648727,-120.700052,7,2,,,,,,,,,,25.117,,,,,,,,,,5.138,,
3705,40220511010497,2010,47.646056,-120.488622,7,2,,,,,,,,,,119.488,,,,,,,,,,147.202,,
3706,40220514010497,2010,47.543092,-117.132919,63,2,,,,,,,,,,44.732,,,,,,,,,,70.94,,
3707,40220516010497,2010,47.724161,-123.960737,31,2,,,,,,,,,,167.093,,,,,,,,,,237.894,,
3708,40220518010497,2010,47.688703,-121.950992,33,2,,,,,,,,,,125.246,,,,,,,,,,202.348,,
3709,40220529010497,2010,47.716043,-121.574917,33,2,,,,,,,,,,512.898,,,,,,,,,,522.83,,
3710,40220530010497,2010,47.762552,-121.246179,33,2,,,,,,,,,,389.952,,,,,,,,,,401.247,,
3711,40220536010497,2010,47.773332,-123.032976,31,2,,,,,,,,,,141.707,,,,,,,,,,201.216,,
3712,40220538010497,2010,47.779242,-120.880686,7,2,,,,,,,,,,79.32,,,,,,,,,,65.851,,
3713,40220544010497,2010,47.796631,-124.47773,31,2,,,,,,,,,,405.03,,,,,,,,,,418.458,,
3714,40220546010497,2010,47.820569,-120.558839,7,2,,,,,,,,,,50.154,,,,,,,,,,60.314,,
3715,40220551010497,2010,47.81826,-124.134055,31,2,,,,,,,,,,258.05,,,,,,,,,,267.129,,
3716,40220559010497,2010,47.698884,-117.142089,63,2,,,,,,,,,,19.675,,,,,,,,,,34.626,,
3717,40220560010497,2010,47.865512,-123.947973,31,2,,,,,,,,,,1330.263,,,,,,,,,,1315.24,,
3718,40220564010497,2010,47.859334,-121.63576,61,2,,,,,,,,,,60.115,,,,,,,,,,67.384,,
3719,40220570010497,2010,47.916347,-123.10668,9,2,,,,,,,,,,342.842,,,,,,,,,,375.96,,
3720,40220571010497,2010,47.923051,-121.790423,61,2,,,,,,,,,,53.001,,,,,,,,,,113.072,,
3721,40220572010497,2010,47.907508,-121.277121,61,2,,,,,,,,,,290.973,,,,,,,,,,347.894,,
3722,40220577010497,2010,47.971505,-124.546281,9,2,,,,,,,,,,186.648,,,,,,,,,,317.14,,
3723,40220578010497,2010,47.960806,-123.266821,9,2,,,,,,,,,,113.723,,,,,,,,,,76.548,,
3724,40220579010497,2010,47.769818,-124.325298,31,2,,,,,,,,,,187.179,,,,,,,,,,260.938,,
3725,40220580010497,2010,47.937545,-121.466315,61,2,,,,,,,,,,2.693,,,,,,,,,,4.515,,
3726,40220586010497,2010,47.989179,-124.171454,9,2,,,,,,,,,,342.861,,,,,,,,,,452.017,,
3727,40220587010497,2010,47.970014,-123.363883,9,2,,,,,,,,,,437.013,,,,,,,,,,474.085,,
3728,40220588010497,2010,47.974314,-122.914096,31,2,,,,,,,,,,265.222,,,,,,,,,,386.484,,
3729,40220595010497,2010,48.011833,-123.805959,9,2,,,,,,,,,,483.357,,,,,,,,,,454.112,,
3730,40220600010497,2010,47.910281,-118.42727,19,2,,,,,,,,,,152.019,,,,,,,,,,179.715,,
3731,40220601010497,2010,47.847965,-117.143584,63,2,,,,,,,,,,19.162,,,,,,,,,,42.995,,
3732,40220602010497,2010,48.042082,-123.989971,9,2,,,,,,,,,,142.05,,,,,,,,,,227.65,,
3733,40220603010497,2010,48.065073,-123.454147,9,2,,,,,,,,,,367.522,,,,,,,,,,400.446,,
